FIPS,State,County,Premature_Deaths,Yrs_Potential_Life_Lost_per100K,Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Annual_Avg_Violent_Crimes,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","Percent_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Number_Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Number_Deaths_due_to_Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural,Year
48181,Texas,Grayson,2102,8890.586677,16.86026032,7.792089157,14.841122,30.4,6.8,33.8,66.63881466,18.70153411,28.82882883,379,39.958159,19.53349215,47.27772,61.94446,122.39628,7234,92.6,59.15428422,3.246282762,16.6,103177,23156,32.35060814,11.43815769,336,272.6796866,67.40694961,10.2,Yes,14.70525869,31.8,440.1233743,63.18705799,6.468305304,13,167.4,17,8.389133784,19.28596805,11.91408056,74.63188,51403,53.67760784,4.285770677,133991,23.76428268,17.62581069,7958,5.939204872,2390,1.78370189,2054,1.53293878,112,0.083587704,18541,13.83749655,100460,74.9751849,2852,2.366922834,51.21463382,52159,43.15047528,2020
48183,Texas,Gregg,1892,9482.836278,19.58941012,7.922201139,16.10961045,30.3,6,27.7,81.59122649,17.41468077,26.98412698,713.3,51.69230769,21.32716841,86.73308,93.76996,155.20545,4924,93.3,55.90813409,4.118308398,20.9,99299,21532,38.44210792,14.18531698,564,454.1739309,71.3441002,10.2,Yes,17.28462977,19.9,471.9019196,64.02398557,7.508427827,10.4,460.4,20.2,7.281180306,19.68018541,11.50753615,134.9964,50610,59.70938542,10.65045328,123707,25.82796446,15.37180596,25027,20.2308681,1253,1.012877202,1739,1.405740985,130,0.10508702,23738,19.18888988,70625,57.09054459,4499,3.940545843,51.40776189,16266,13.36235932,2020
48185,Texas,Grimes,465,9113.572643,20.608906,9.119217082,16.58932446,36.9,6,35.7,39.71583221,17.80786913,30.90909091,466.5,36.36363636,22.84513979,21.366,21.15656,10.57828,6017,94.8,43.4744138,4.132157004,25.3,104392,19942,39.90958993,6.409799872,107.5,392.7945045,75.65005007,10.2,Yes,14.88888889,37.5,437.8808392,63.89266033,0,14.6,440,17.6,0,25.98225931,13.57175608,38.78702,49498,66.84164479,5.716097049,28360,22.46473907,17.38011284,4248,14.97884344,279,0.983779972,114,0.401974612,34,0.119887165,6967,24.56629055,16534,58.30042313,941,3.605916616,45.58533145,18331,68.90317246,2020
48187,Texas,Guadalupe,1653,6484.870104,17.78177529,7.998091907,13.43068479,33.8,7.6,23.1,65.312127,19.8489331,28,216.7,23.36077134,13.80086542,35.07475,36.04286,28.10121,4094,95,59.41969363,3.12813189,12,125523,33192,28.58006956,5.574380398,295,195.4237715,53.27383135,10.4,Yes,12.04686561,41.1,319.1089951,48.47550744,5.505465571,10.1,109,11.5,7.521656102,14.52636961,8.246778783,32.37748,73864,40.71126407,3.490101788,163694,25.05772967,13.8129681,12504,7.638642834,1586,0.968880961,3232,1.974415678,363,0.221755226,62764,38.34227278,81544,49.81489853,3782,2.604198944,50.50643273,34412,26.16225586,2020
48189,Texas,Hale,401,7300.501634,25.69053246,9.668592277,15.69203688,32.4,7.4,30.8,74.04956855,18.0302605,27.5862069,495.1,49.73909182,23.13683112,29.2963,23.64765,124.15016,4955,90.6,47.16720405,4.816586922,26.2,82906,20002,32.85946826,13.76926232,75,221.5886428,61.87721459,7.6,Yes,15.4830172,17.5,394.7185852,50.59246439,0,8.1,76.8,13.1,0,14.78706625,12.52731245,62.07508,42782,73.1349424,0,33830,27.07655927,13.43482117,1667,4.927579072,592,1.749926101,234,0.691693763,43,0.127106119,20213,59.74874372,11326,33.47916051,1882,5.932978153,47.80372451,8379,23.09982632,2020
48191,Texas,Hall,0,0,28.06887516,13.08900524,18.76249301,26.1,6.2,26.9,42.61855055,13.87549333,40,390.8,40.98360656,27.04811443,32.56268,0,0,5399,96.7,44.40619621,4.343971631,38.8,74083,14896,43.11797753,9.76880495,8.5,268.9022461,64.42468754,7,Yes,12.95546559,19.7,345.9516489,0,0,11.9,0,18.4,0,0,12.56830601,33.0251,32597,71.7693837,0,3028,22.91941876,23.15059445,251,8.289299868,47,1.552179657,13,0.429326288,2,0.066050198,1036,34.21400264,1686,55.68031704,207,7.016949153,50.49537649,3353,100,2020
48193,Texas,Hamilton,168,10017.32354,17.37028512,5.939004815,14.49390363,25.1,7,28.2,46.17823177,17.31855187,19.04761905,225.6,32.85802852,24.28206765,94.98931,58.93446,82.50825,8220,92.9,51.53623188,3.316885965,23.4,100306,19732,33.11802701,17.81049632,9,128.8290867,125.0962279,8.6,No,14.70588235,22,519.0267824,0,0,15.9,100.1,16.4,0,41.24774426,16.03375527,82.50825,49210,53.11791383,0,8484,22.07685054,24.89391796,57,0.6718529,158,1.86232909,66,0.777934936,6,0.070721358,1099,12.95379538,7135,84.09948138,256,3.282051282,50.28288543,5483,64.3771281,2020
48195,Texas,Hansford,68,7871.177749,24.09281565,5.45112782,16.33527614,25,5.4,21.9,87.68929271,17.24832362,0,312.1,39.28325293,26.36264929,36.71746,18.30496,36.60992,646,97.6,39.3830703,2.327196943,17.2,83438,21161,19.86511343,14.68698366,11,220.0440088,105.1982443,7.1,No,11.61616162,17.9,400.3095593,0,0,6.4,0,11.7,0,46.58023445,18.42105263,54.91488,57240,58.51285615,0,5463,29.17810727,14.77210324,34,0.622368662,93,1.70236134,23,0.421014095,3,0.054914882,2636,48.25187626,2711,49.62474831,760,14.96062992,49.02068461,2264,40.33493675,2020
48197,Texas,Hardeman,73,10278.72749,18.78760752,6.498194946,14.98943642,32.4,6.6,31.6,34.21116212,17.46376917,30,250.4,45.6182473,26.73933953,100.15023,101.98878,76.49159,7147,100,43.5334873,3.635280095,27.1,81808,18506,15.6284153,10.01502253,1.5,42.24757077,142.9300664,7.6,Yes,7.232704403,20,506.9911519,0,0,8.6,0,15.7,0,50.56342098,18.8034188,25.4972,42469,78.8,0,3922,21.34115247,22.48852626,201,5.124936257,49,1.24936257,25,0.637429883,0,0,932,23.76338603,2673,68.15400306,195,5.191693291,49.41356451,4139,100,2020
48199,Texas,Hardin,894,9707.922033,14.70872057,8.687615527,14.11661929,37.3,6.6,29.8,55.60172051,20.12852891,16.12903226,206.5,39.2741735,13.94810396,19.2513,29.71664,34.96076,5131,95.8,58.66609723,5.199293148,17.1,117894,22495,26.53031934,11.9008033,88,157.308593,84.70551543,9.6,Yes,11.68544831,45.6,449.6234383,64.40532417,5.607476636,7.7,118.6,17.4,9.960859681,24.95156087,8.7300523,45.44898,60909,46.20834929,6.619801864,57207,24.56867167,16.65530442,3149,5.504571119,350,0.61181324,393,0.686978866,16,0.027968605,3374,5.89787963,49357,86.27790305,106,0.201367781,50.72630972,28163,51.54754278,2020
48201,Texas,Harris,44526,6509.560256,18.85260153,8.717464621,13.85212166,27.7,7.1,22.7,90.5662097,20.45896963,35.63273073,592.2,34.33112255,22.06002516,58.92998,68.31795,117.77929,5042,87.2,60.44238376,4.360056015,24.8,125953,25426,36.14800451,5.467463862,33020.5,730.3948253,55.41661168,12,Yes,20.14144741,47.2,328.8108945,54.40406002,6.109289529,10,653.1,16.3,11.83514546,10.50728246,11.11765924,90.38826,60241,64.18513375,8.609561253,4698619,26.63940192,10.51934622,881174,18.75389343,49922,1.062482402,348874,7.42503276,5865,0.124823911,2035306,43.31711084,1366779,29.08895146,499288,11.74871592,50.32868168,49653,1.213280329,2020
48203,Texas,Harrison,1050,9277.575483,18.42132773,7.800175285,15.5512299,44.2,6.6,31.2,63.0479499,17.57521737,36.63366337,441,37.60596596,17.26398681,28.50242,22.47999,26.97599,5062,93.1,51.69109357,4.355934461,22.8,97207,22112,32.76608361,11.10094358,233,346.6565497,75.44842412,10,Yes,13.97231097,26.4,446.169564,50.17487419,7.159904535,14.5,170.3,19.8,8.503358827,24.98190413,10.20734563,59.94665,50131,54.97177268,7.900260282,66726,25.27500525,16.90045859,13788,20.66360939,807,1.209423613,532,0.797290412,79,0.118394629,9047,13.558433,42167,63.19425711,1418,2.276412323,51.05356233,36789,56.05430361,2020
48205,Texas,Hartley,0,0,15.24396862,6.222222222,13.13402421,29.9,7.4,27.3,73.80402507,21.74625807,19.23076923,0,37.28251864,20.85195898,0,0,17.79676,6380,97,35.60111836,1.833910035,10.3,105542,31936,10.85020243,14.05728343,22.5,364.1660597,54.53491939,5.9,No,12.43093923,8.5,246.8573347,0,0,4.4,0,13.3,0,26.45311786,15.76893052,0,72451,58.99280576,0,5619,21.07136501,15.19843389,368,6.549208044,40,0.71187044,41,0.729667201,2,0.035593522,1520,27.0510767,3615,64.33529098,276,5.058651026,40.11389927,3471,57.25833058,2020
48207,Texas,Haskell,111,8410.606413,20.88546329,6.853582555,15.70516007,26.7,6.8,32,61.12900492,17.61780248,29.41176471,243.6,33.69672944,25.28387585,52.21023,34.40564,51.60846,5784,95.3,38.92339545,3.820033956,33.9,80156,16627,45.08050089,17.40341107,7,120.5753165,107.8410909,7.8,Yes,10.70615034,15.9,500.3879793,0,0,10.3,339.6,15.6,0,27.14574799,13.7962128,0,40880,74.83296214,0,5813,18.63065543,21.96800275,227,3.905040427,62,1.066574918,57,0.980560812,0,0,1728,29.72647514,3677,63.25477378,391,7.024793388,46.53363152,2809,47.61824038,2020
48209,Texas,Hays,1677,5089.661493,18.02059495,7.23794675,14.14718491,30,7.7,19.4,72.41052277,22.71224917,38.75968992,654.1,18.02959772,16.72215595,43.35968,36.83225,96.57236,3952,88,69.20836928,2.959278233,12.1,122578,26921,24.93713506,5.921159988,468.5,243.6988122,51.89210359,10.3,Yes,20.72289157,49.9,266.1390472,38.71347384,3.482855942,8,179.8,13.2,9.507688759,12.66132208,10.66866153,58.39259,68180,44.29276097,3.073846978,222631,22.98916144,10.9885865,8212,3.688614793,2743,1.232083582,3825,1.718089574,305,0.136997992,88216,39.62431108,118446,53.20283339,7167,3.744357603,50.25131271,49822,31.71214523,2020
48211,Texas,Hemphill,52,7539.746608,17.52717925,5.213270142,13.89804577,31.8,8.5,28.8,85.65799842,19.32767029,0,149.1,44.67680608,23.95470383,99.40358,0,26.14379,3562,98.4,51.8,2.100656455,13.4,114000,28090,21.50537634,17.39562624,14,324.2241779,88.14024092,6.9,No,9.454545455,13.4,414.5323911,0,0,8.2,0,10.6,0,0,18.22995461,52.28758,66849,35.9139785,0,3825,30.74509804,14.45751634,14,0.366013072,68,1.777777778,50,1.307189543,5,0.130718954,1307,34.16993464,2394,62.58823529,297,7.813733228,49.80392157,1026,26.95035461,2020
48213,Texas,Henderson,1671,11016.88984,18.10429065,7.645553423,15.9909331,36.6,6.3,35.1,62.93994805,17.44430804,30.37974684,333.1,40.49347736,21.18675386,30.83983,34.02228,52.24851,5282,95.6,48.97438869,3.748385501,29.9,92370,19909,27.91501123,10.97897957,269,339.8374087,95.49886968,10.4,Yes,12.92596945,41.9,521.1127743,76.06854781,7.786429366,12.5,162.2,17.8,16.03196527,26.25618896,11.56705988,46.1731,43337,62.31565448,5.001178849,82299,21.53610615,21.97110536,5095,6.190840715,779,0.946548561,595,0.722973548,83,0.100851772,10961,13.31850934,63946,77.69960753,1623,2.137692136,51.09418097,47206,60.11052819,2020
48215,Texas,Hidalgo,6490,5609.148247,30.49978184,8.213409838,14.56131714,34.4,6.7,21.6,59.30167573,16.27006714,33.64779874,475.3,52.8656638,31.20792413,44.96544,26.56076,59.01109,5360,89.9,48.24923709,6.562327919,40.4,84317,14937,37.01592308,3.567025809,2622,312.4260863,29.78949697,9.4,Yes,26.31058358,21.9,290.519672,40.96449714,4.709081414,11.1,197.6,11.4,3.454374888,10.55792144,12.1821504,81.06807,38785,85.38518196,3.184405337,865939,32.56176243,11.08911829,3582,0.413655003,4629,0.534564213,9181,1.060236345,382,0.044113962,799915,92.37544446,52363,6.046961738,153886,20.00236567,50.98014987,39813,5.138692952,2020
48217,Texas,Hill,623,9032.071124,18.77408406,7.571987202,14.77770912,32.4,7.4,38,51.65151472,17.83031813,13.84615385,276.1,34.93075132,21.11405456,22.31396,33.00875,49.51312,5468,96.9,50.56855313,3.626117849,20.2,94380,21718,30.11460619,10.87805422,59.5,170.7366065,89.83761428,10.1,No,15.65794612,40.3,456.9127187,57.06048411,0,10.2,112.7,16.5,13.98171192,23.89399167,12.66743649,30.25802,48670,63.06792623,4.859794917,36354,23.36744237,20.74599769,2298,6.321175111,348,0.957253672,234,0.643670573,54,0.148539363,7775,21.38691753,25375,69.79974693,959,2.881091149,50.17329592,26761,76.26606629,2020
48219,Texas,Hockley,321,8548.623827,21.93128722,9.353818346,14.67207342,28.6,6.9,33.6,65.79899717,18.53821932,39.13043478,524.1,40.20028612,20.64379947,56.30631,47.86771,65.27415,3907,88.3,55.47635605,3.104999135,28.1,97150,20876,29.32405567,12.12751213,106,447.6351351,83.36699526,7.5,Yes,11.47439852,26.2,441.944625,57.88951373,0,7.2,74.5,11.9,0,22.70565494,11.47828863,43.5161,46764,63.32587924,0,22980,25.73977372,14.67362924,797,3.468233246,312,1.35770235,129,0.561357702,15,0.065274151,11183,48.6640557,10603,46.14012185,982,4.545454546,50.13925152,9139,39.84739481,2020
48221,Texas,Hood,875,7930.322754,15.36202637,7.235753133,12.96868042,28.9,7,27,72.65444883,18.0499015,14.28571429,267.7,31.86032748,17.5009719,53.19788,51.20835,94.15729,3916,93.5,56.33059282,3.711806865,16.8,122054,25467,20.22661931,10.12475761,95,175.5617978,83.15468526,9.6,No,12.99904943,51.2,366.5184544,51.14147778,6.531373921,7.2,104,15.3,13.09295428,20.77136117,11.87003164,42.94894,60917,48.28194869,2.820802134,60537,21.31754134,24.5634901,588,0.971306804,580,0.958091746,550,0.908535276,48,0.079290351,7821,12.91937162,50540,83.48613245,1153,2.143441404,51.10263145,16811,32.84553163,2020
48223,Texas,Hopkins,580,8562.906936,19.53676374,7.334808726,16.54325065,30.9,6.8,34.9,41.3611672,17.65435115,11.76470588,391.8,39.49028514,22.01355407,24.66024,27.16653,65.19967,5385,95.1,52.14552239,3.365218394,21.1,99036,21890,32.17711354,9.864094695,53,146.7453,82.48556503,10.1,No,14.70588235,26.4,438.5228313,46.8332461,0,9.8,151.3,17.4,0,24.91260815,13.77322229,92.3662,52079,61.64726683,5.14069692,36810,24.63461016,18.25590872,2589,7.033414833,361,0.980711763,262,0.711763108,47,0.127682695,6404,17.39744635,26820,72.8606357,992,2.924528302,50.76337952,20965,59.62572168,2020
48225,Texas,Houston,409,9538.427135,22.26254037,8.894379246,17.82110144,24.7,4.4,31.6,56.48070116,16.45077026,26.66666667,317.1,40.53717981,20.11765466,17.37544,25.89667,21.58056,4765,95.9,46.54886803,3.739421374,40.8,70100,14686,42.80037401,11.29403588,48.5,213.5340994,74.25526339,9.8,Yes,16.90997567,36.6,457.3885172,0,0,11.5,701.5,22.6,0,31.14449801,11.76217148,34.5289,39533,62.83398379,0,23169,19.85411541,22.00785532,5757,24.84785705,154,0.664681255,196,0.845957961,2,0.008632224,2657,11.46790971,14209,61.32763607,434,1.993202903,46.54495231,17440,73.48727457,2020
48227,Texas,Howard,597,10181.66912,20.82629387,9.801526718,15.51063806,39.6,6.8,24.7,81.98332001,19.74068821,18.18181818,410.7,63.8896707,18.80658757,30.52164,35.65649,145.36877,6371,89.8,45.80938253,3.267878077,25.1,100919,22680,36.85865191,11.37624861,225.5,607.3910467,88.49364157,7.5,Yes,12.68922529,19.5,520.9366999,62.74116134,7.921419518,13.9,452.7,13.1,12.81969105,28.67028776,11.63981516,101.48386,50423,58.50767085,8.247617028,36459,21.44052223,12.8719932,2185,5.99303327,615,1.686826298,437,1.198606654,32,0.087769824,15720,43.11692586,17535,48.09512055,2698,7.852610746,42.49430868,7025,20.0645493,2020
48229,Texas,Hudspeth,0,0,34.25662143,11.38790036,18.69634183,34.2,2.2,25.5,0.460299195,15.31781223,21.81818182,181.5,56.56350053,28.52769274,0,0,0,4935,97.6,15.1758794,4.741896759,25,59219,11321,35.20408163,0,3.5,105.1366777,0,6.1,Yes,17.55319149,32.9,319.8299191,0,0,16.6,0,13.4,0,0,14.09266409,0,42671,91.68081494,0,4795,21.18873827,15.37017727,134,2.794577685,92,1.918665276,73,1.522419187,11,0.229405631,3738,77.95620438,796,16.60062565,1129,29.0156772,47.00729927,3476,100,2020
48231,Texas,Hunt,1501,9083.446198,18.44461695,8.631632394,15.81749675,33,6.9,35.4,65.15575474,18.19458876,29.46428571,461.3,32.10643016,18.71517109,28.76257,35.23572,77.72585,6665,93.7,53.33453904,3.787789394,20.1,103056,20375,29.20063767,11.82461224,315,365.2004545,77.47816179,10.4,No,17.31664259,42,454.5217255,67.42633673,7.63062597,14.8,134.8,17.9,12.39210021,24.09820728,11.31062331,78.76219,53360,54.56370167,4.56763406,96493,24.02557699,15.83741826,7610,7.886582446,1145,1.186614573,1613,1.671623848,173,0.179287617,16395,16.9908698,68488,70.97716933,1815,2.101959513,50.6772512,48776,56.63133207,2020
48233,Texas,Hutchinson,343,9201.423408,18.27860169,9.269249632,15.46832888,30.7,6.9,34.9,84.06320542,19.19758012,39.13043478,388.3,49.58364875,20.27956262,32.74854,42.45684,9.43485,4855,94.6,56.92911913,4.99724214,18.9,102186,20908,36.3230302,15.43859649,96,482.7759618,92.01513138,7.1,No,11.88369153,20.4,468.6046881,58.67749944,0,11,102.3,15.9,15.60451907,29.73594481,12.82768263,37.73941,54351,49.16725311,6.607987736,21198,25.67695066,16.54401359,536,2.528540428,468,2.207755449,148,0.698179074,18,0.084913671,5095,24.03528635,14740,69.53486178,450,2.233583164,49.69808473,4998,22.56433409,2020
48235,Texas,Irion,0,0,15.93669429,10.37735849,12.58931089,25.2,5.8,25.4,74.73420888,18.56826843,23.07692308,329.8,0,15.14644352,0,0,0,2653,100,75.57251908,3.112840467,10.2,115500,23406,31.17977528,26.38522427,1,63.23110971,0,7.3,No,13.49206349,42,0,0,0,6.8,378.4,13.4,0,0,13.73626374,0,56775,26.35379061,0,1522,22.01051248,21.48488831,16,1.051248357,18,1.182654402,4,0.262812089,0,0,400,26.28120894,1071,70.36793693,0,0,48.68593955,1599,100,2020
48237,Texas,Jack,149,9291.778018,17.31686765,7.328244275,15.48860503,32.8,6.1,28.7,60.38257408,19.92841678,15.78947368,396.3,35.98281418,24.43949754,45.28986,0,11.30838,5675,96.4,43.85738832,2.497749775,21.9,105500,20954,26.42015005,11.32246377,19.5,218.7202064,113.2451531,8.6,No,12.23491028,39.5,473.6002863,0,0,6.4,161.8,15.9,0,28.98924177,16.03585657,22.61676,48780,61.41205113,0,8843,21.75732218,17.12088658,340,3.844849033,101,1.14214633,47,0.531493837,10,0.113083795,1526,17.25658713,6792,76.80651363,311,3.724997006,43.59380301,4813,53.21760283,2020
48239,Texas,Jackson,229,8575.995555,18.66912799,6.989619377,13.88305763,33.4,7.7,25.7,50.04618117,19.11117131,27.27272727,270.2,39.55342903,19.49461475,6.75447,26.89256,13.44628,5863,98.2,50.50922103,3.27846735,19.4,99770,24324,21.57070841,11.48260723,31,208.3473352,74.22101669,9.5,No,14.90803485,37.1,450.9861786,0,0,16.5,132,14,0,29.14064245,12.80487805,60.50827,54088,55.18910741,0,14874,25.44036574,18.05163372,874,5.876025279,130,0.874008337,169,1.136210838,7,0.047061987,5055,33.98547802,8574,57.64421138,527,3.82799448,50.24875622,8701,61.81882771,2020
48241,Texas,Jasper,631,10143.46523,17.6516896,8.047888261,16.26237185,41.3,6.1,28.3,37.94175301,17.25057924,7.5,368.4,47.42818971,17.34913022,39.36897,30.66459,41.81534,5605,95,40.55871702,6.458847275,29.9,95396,19144,38.20843091,11.81069149,121,339.8399101,90.94022084,9.5,Yes,8.774139379,44.1,477.1447383,49.40855059,0,11.8,133.4,21.2,16.8097048,26.83101666,9.779286927,64.11686,47551,64.39492518,4.405092287,35872,24.00479483,19.57236842,5662,15.78389831,268,0.747100803,191,0.532448707,28,0.078055308,2475,6.899531668,26841,74.82437556,234,0.700913584,50.48505798,27920,78.18538225,2020
48243,Texas,Jeff Davis,0,0,21.58243492,0,13.90712512,26.6,8.5,23.5,47.82237404,14.65815347,0,175.4,28.08988764,29.43632568,43.85965,0,222.02487,4431,100,36.17647059,2.957486137,34.4,84202,20217,5.09383378,30.70175439,4.5,206.4693737,0,5.6,Yes,12.31527094,24.6,169.4406182,0,0,8.3,0,9.8,0,0,20.3125,44.40497,51343,54.44015444,0,2252,7.726465364,34.85790409,15,0.6660746,28,1.243339254,25,1.110124334,1,0.044404973,739,32.81527531,1414,62.78863233,95,4.371836171,48.75666075,2342,100,2020
48245,Texas,Jefferson,3795,9534.563764,20.91580363,10.12048193,16.56707659,35,5.7,32,65.08227198,17.45052183,20,629.3,41.67837572,20.24063491,56.57455,57.64683,95.29374,5931,88.3,52.64024748,6.340300053,27.8,102944,18968,42.53161178,11.58802805,1797,707.3466432,69.54693121,10,Yes,16.08480791,20.6,458.5826555,79.52742671,9.035898275,14.2,599.3,22.8,12.27187691,16.77273451,10.59097682,117.25444,48121,68.06143821,10.75030971,255001,23.99245493,14.43484535,84517,33.14379159,2596,1.018035223,10238,4.014886216,246,0.09647021,54917,21.53599398,101564,39.82886342,10300,4.334743177,48.71471092,21196,8.402008935,2020
48247,Texas,Jim Hogg,63,8178.209059,31.20833425,8.950086059,14.88099559,24.5,7.5,20.2,47.13207547,15.01313785,16.66666667,442.1,67.54530478,19.09155429,19.22338,19.05488,0,7613,95.7,42.8702011,5.706666667,38.6,81366,14286,46.11211573,0,4,76.64303506,65.25661203,8.1,Yes,14.77987421,37.3,386.7555435,0,0,8.6,122.8,8.9,0,35.57258175,8.720200753,0,36176,83.75325804,0,5248,30.73551829,17.58765244,33,0.628810976,33,0.628810976,28,0.533536585,2,0.038109756,4868,92.75914634,287,5.46875,266,5.46201232,48.66615854,922,17.39622642,2020
48249,Texas,Jim Wells,619,9438.909719,29.35875065,10.12070566,15.20360221,32.2,7.9,26.1,47.34560948,15.95053209,20.83333333,163.9,57.42593305,20.23632385,26.91395,31.84557,83.28842,5285,85.9,43.95921508,5.428219708,33.3,94241,16165,37.56737959,5.627462015,241,583.3656081,71.01961795,9.1,Yes,16.3777204,44.1,474.7863655,41.04824249,4.586104105,13.1,82.7,10.7,8.140538252,24.91254658,10.57708438,71.04013,41919,68.44217439,10.03422015,40822,27.79873598,15.34956641,298,0.72999853,416,1.019058351,210,0.514428494,33,0.080838763,32802,80.35373083,7284,17.84331978,1430,3.748263479,50.40909314,16370,40.08521475,2020
48251,Texas,Johnson,2229,7590.331781,16.37340613,6.758821895,14.50744418,38.9,7.4,28.1,70.56925544,20.62487144,22.52252252,290.5,35.18333717,17.83733956,46.02483,36.76449,71.19473,6065,94.7,52.51104671,3.438442007,15.5,112554,29975,25.00176816,7.710653254,297,186.779531,59.55708082,10.5,Yes,12.81551596,54.2,392.7443217,57.97706427,6.756756757,12.2,172.4,14,11.35602945,16.58492457,10.17932605,53.10427,62635,51.38659915,3.015440831,171361,25.99249538,14.13332088,5824,3.398672977,1686,0.983887816,1623,0.947123324,855,0.498946668,37728,22.01667824,121933,71.15563051,4797,3.141392114,50.13509492,57165,37.87417017,2020
48253,Texas,Jones,258,9270.712231,19.79341761,7.088607595,16.07547441,37.9,6.8,25.7,43.6986437,20.36309504,25.80645161,160.1,48.35164835,19.59259572,30.02552,10.09234,5.04617,6690,97.5,34.40180587,4.789372487,24,92609,21848,29.5283869,11.50978332,53.5,269.08085,93.26580755,8.1,Yes,10.21505376,28.9,400.1836286,135.501355,0,13.3,188.2,16.8,0,36.54682652,12.14442013,35.32321,43903,61.74496644,0,19817,17.2175405,15.59771913,2385,12.03512136,281,1.417974466,155,0.782156734,1,0.005046173,5500,27.75394863,11560,58.33375385,236,1.241909172,37.26093758,17202,85.14998515,2020
48255,Texas,Karnes,189,7144.314343,22.90182383,8.121410993,15.51364405,28.6,7.5,20.9,50.83648138,20.09681067,17.24137931,184.4,43.73897707,18.27008818,26.33832,57.50799,12.77955,4023,92.9,36.83241252,2.819576333,25.3,113407,19301,38.93254748,11.85224205,39.5,261.589404,63.18117201,9.4,No,17.01631702,26.3,400.2639585,0,0,3.5,262,11.9,0,28.22573058,12.20411928,19.16933,48743,70.35893477,0,15650,21.38658147,14.08945687,1322,8.447284345,164,1.047923323,79,0.504792332,5,0.031948882,8656,55.30990415,5502,35.15654952,957,6.584107327,41.15654952,5691,38.39044792,2020
48257,Texas,Kaufman,1528,7519.204482,16.90477578,8.239834844,14.87853389,35.8,7.6,27.5,58.72085148,20.57628544,30.4,393.9,29.93776379,16.97028874,31.73751,40.42854,91.74169,5535,95.5,57.77791536,3.469909129,15.3,123275,29214,27.03526471,7.975065713,266,234.1374105,67.64230481,10.6,Yes,14.03189703,57,393.8034899,41.82475428,5.615908672,9.5,202.4,14.8,12.16693028,19.84953804,10.7958068,42.76096,67434,48.38572341,4.561695077,128622,27.72154064,11.9474118,15415,11.98473045,1308,1.01693334,1781,1.384677582,114,0.088631805,28787,22.38108566,79984,62.18531822,3549,3.215693381,50.73937585,50453,48.81761006,2020
48259,Texas,Kendall,408,5513.19624,14.47116332,7.128790863,11.96071676,23.4,8.4,23.7,76.11792876,19.56856016,41.66666667,93.1,12.23865375,15.12776736,86.31263,78.87645,153.37087,2031,97.6,69.59929352,2.92215346,10.5,163476,36814,21.21025641,9.312678872,44,108.7587903,56.27249126,9.2,Yes,14.339059,46.8,246.2010754,59.77881837,0,6.3,130,11.3,0,17.53198711,12.36201077,105.1686,90937,23.85838313,0,45641,23.01439495,19.0683815,514,1.126180408,340,0.744944239,618,1.354045705,40,0.087640499,11133,24.39254179,32689,71.62200653,851,2.135829736,51.03087137,19431,58.15923376,2020
