FIPS,State,County,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48075,Texas,Childress,2016,7708.4,18.1,10.2915952,16.3,29.9,5.3,30,73.38446243,19.2,20,298.7622706,93.72579396,20.98009188,112.75546,56.42545,14.10636,55.96,87.5,48.86363636,3.656433253,28.1,99126,18477,34.36492585,19.73220578,365.8708195,90.96335882,9.66,Yes,15.8436214,10.6,88,425.4,0,0,10,0,17.5,0,22.24469161,12.1171771,70.53181,39025,48.67957747,0,7089,20.94794752,15.26308365,686,9.676964311,48,0.677105375,58,0.818168994,2,0.028212724,2092,29.51050924,4145,58.47087036,64,0.951531371,40.9507688,2334,33.14870047
48077,Texas,Clay,2016,7877.3,13.1,7.670454546,14.3,30.8,6.5,31.8,43.63839286,17.3,25,189.8433792,37.48488513,21.81774638,28.64509,0,9.6432,78.05,91.6875,56.56379549,4.56051452,17.9,93032,22895,17.88305591,12.41287119,55.19440697,93.78575582,9.86,Yes,10.30444965,34.9,169,399.6,0,0,10.7,89.36550492,16.7,0,19.94495193,16.33767325,9.6432,50993,34.16565164,0,10370,21.61041466,20.32786885,81,0.781099325,153,1.475409836,26,0.25072324,1,0.009643202,560,5.400192864,9423,90.86788814,83,0.830415208,49.79749277,8021,74.60007441
48079,Texas,Cochran,2016,8226.6,25.6,8.707124011,16.9,29.5,7.3,29.3,1.535017589,15.5,40,295.4694682,69.20762287,33.53151011,33.1565,0,34.07155,84.61,0,32.85094067,5.137227305,29.8,76333,16419,25.21008403,23.20954907,84.42380751,71.50286011,9.18,Yes,13.55140187,19.9,42,424.5,0,0,14.3,0,12.8,0,0,20.8045977,34.07155,39870,65.11627907,0,2935,28.31345826,14.85519591,124,4.224872232,73,2.487223169,9,0.306643952,7,0.238500852,1673,57.00170358,1095,37.30834753,322,11.50410861,50.49403748,3127,100
48081,Texas,Coke,2016,7190.6,14.9,6.976744186,13,29,3.6,29.9,33.25301205,15.8,42.85714286,557.1030641,30.84415584,26.15711253,0,0,0,51.53,0,67.6222597,4.203389831,21.8,76448,16826,27.87769784,21.80685358,19.87281399,97.70395701,9.84,Yes,7.092198582,41.4,52,367.6,0,0,12.5,0,17,0,0,18.34586466,0,41593,36.61971831,0,3254,19.6681008,26.88998156,25,0.768285188,68,2.08973571,9,0.276582668,1,0.030731408,687,21.11247695,2466,75.78365089,37,1.173485569,51.29071912,3320,100
48083,Texas,Coleman,2016,7553.7,18.1,10.91703057,16.4,29.7,5.7,30.4,39.02192243,15.1,25,207.4927954,76.74552799,26.4234468,46.82196,23.72479,11.8624,94.56,0,52.23785166,5.97672224,35.6,73864,17130,43.71383482,22.24043076,152.5808492,61.72416158,9.56,No,14.38746439,24.4,147,402.6,0,0,13.6,0,21.2,0,34.19304416,13.60792492,47.44958,37497,54.47589901,0,8430,21.93357058,23.41637011,218,2.586002373,113,1.340450771,39,0.462633452,1,0.011862396,1490,17.67497034,6533,77.4970344,149,1.831366765,49.83392645,4585,51.54581225
48085,Texas,Collin,2016,3995.9,10.7,7.832583548,11.7,25,7.3,20.1,95.15837723,20.3,36.96682465,290.5437301,18.9529044,16.17331896,90.78381,62.92072,82.35046,52.21,96.5976,80.0085302,4.512102538,9,153994,37912,20.08898767,6.282332957,170.3156139,35.4834265,9.97,Yes,13.40870948,44.7,4842,209.2,34.38039905,4.617458263,8,163.8568365,16.7,7.612652695,6.720708428,11.44234485,45.75025,86634,20.45725087,1.6,885241,27.17373009,9.720064932,81151,9.167108166,6214,0.701955739,114134,12.8929862,795,0.089806053,133638,15.09622803,534565,60.38638066,31237,4.010090377,50.90704113,41016,5.242726637
48087,Texas,Collingsworth,2016,11377.2,20.6,7.102272727,16.5,30.1,7.4,28.9,82.49918221,15.7,20,230.5665349,60.3085554,35.70585922,32.26847,0,0,93.59,0,43.53741497,4.137392662,29.9,83293,18538,28.85572139,25.81477896,10.7342207,156.5966332,9.77,Yes,14.22594142,20.2,46,484.1,0,0,12.8,0,16,0,0,25.0273224,66.29102,38655,55.68760611,0,3017,28.3062645,17.53397415,141,4.673516739,76,2.519058668,16,0.530328141,0,0,979,32.4494531,1803,59.76135234,254,9.029505866,51.14352005,3057,100
48089,Texas,Colorado,2016,9272.7,18.4,7.539041465,15.3,30.5,6.8,28.3,48.0310434,15.2,19.14893617,275.4155392,49.15642575,26.2632412,72.28219,28.95893,14.47946,72.13,94.63652482,47.26308175,4.416403786,25.1,88781,19804,31.63981826,17.34772552,217.9578299,82.75437347,8.61,No,13.16770186,26.9,311,415.1,92.69272362,0,13.3,138.7203052,16.8,0,20.63444026,16.8872844,24.13244,46484,54.60034503,9,20719,22.86789903,20.67667359,2590,12.50060331,199,0.960471065,161,0.77706453,18,0.08687678,5860,28.2832183,11950,57.67652879,634,3.23518906,49.85279212,13070,62.61377791
48091,Texas,Comal,2016,6439.5,14.1,7.569589614,12.8,28.5,7.3,23.1,85.44416992,19,35.48387097,344.4537698,38.67086795,20.39682785,71.74207,66.29263,100.24738,39.25,93.60255048,67.0856664,4.529805817,13.8,125232,28322,23.5,10.29709656,281.7950767,66.82760087,8.56,Yes,13.51252737,46.8,1275,301.2,33.24436508,5.362529326,10.4,105.0748008,14.9,8.974696964,15.34504716,13.61652706,45.27301,64533,28.9984423,4.2,123694,23.06740828,17.40585639,2401,1.941080408,1033,0.83512539,1289,1.042087733,105,0.084886898,32878,26.58010898,85340,68.99283716,2610,2.387966843,50.74296247,50055,46.14554908
48093,Texas,Comanche,2016,8247.2,19.6,6.771263419,16.1,31,6.6,29.4,16.34464005,15.1,20,254.2680712,63.91096979,32.04124499,51.38369,29.5203,51.66052,71.31,93.26335878,51.32019338,4.82635797,31.5,73887,16057,22.2566646,13.9470014,226.7305921,60.7243548,9.47,No,16.99716714,30.8,198,377.7,0,0,13.5,69.91784653,17.9,0,29.9667266,20.09849184,36.90037,38280,54.40251572,0,13550,23.13653137,22.94464945,67,0.494464945,160,1.180811808,45,0.332103321,5,0.036900369,3695,27.26937269,9571,70.63468635,600,4.661642452,50.93726937,9986,71.46128524
48095,Texas,Concho,2016,4474.1,18.8,7.653061225,13.9,31.2,7.4,28.4,14.33814534,19.9,14.28571429,124.6882793,64.67661692,26.47379913,0,24.69136,0,95.17,0,27.86779002,3.021784961,26.6,88580,21385,24.86388385,7.420232501,144.8575567,0,9.71,Yes,11.41304348,27.5,48,320.1,0,0,11.2,248.2073911,12.2,0,0,18.26401447,49.38272,40837,45.64315353,0,4050,12.88888889,15.67901235,66,1.62962963,25,0.617283951,16,0.395061728,6,0.148148148,2280,56.2962963,1650,40.74074074,785,19.95931859,30.09876543,4087,100
48097,Texas,Cooke,2016,8481.6,15.3,7.351380043,15,30.2,7,25.8,51.91352083,17.7,31.91489362,305.0041357,54.08942203,25.35260706,25.99631,43.85852,54.17817,55.63,96.49590164,51.71491687,3.841328057,22.8,99401,21331,26.17868676,11.69833884,215.9377683,81.08065966,9.97,Yes,17.14975845,30.9,541,397.5,72.27485093,6.755001299,10.6,68.83173769,17.5,19.84195452,19.33977001,15.89098533,54.17817,57378,48.51806113,5.8,38761,24.18410258,17.43763061,1122,2.89466216,526,1.357034132,411,1.06034416,20,0.051598256,6597,17.01968474,29752,76.75756559,1190,3.303536728,50.44245505,22691,59.03426386
48099,Texas,Coryell,2016,6294.8,16.2,8.003393665,16.6,31.8,5.2,23,72.77152863,19.8,33.33333333,438.9429115,44.34269945,20.26055398,26.24948,25.14491,35.73225,67.57,93.88219545,57.90930297,5.997469756,21.6,91722,25642,27.80056011,7.349853003,209.9853923,48.94839891,9.19,Yes,10.72562912,26.3,630,339.9,52.45309717,6.559247113,8.2,203.3677703,21.7,6.113937594,12.69256708,11.36182507,31.762,47018,39.14046536,3.4,75562,24.82597073,8.98335142,12251,16.21317594,884,1.169900214,1682,2.225986607,628,0.831105582,13502,17.86877002,44898,59.41875546,1219,1.735206616,50.3520288,14643,19.42351568
48101,Texas,Cottle,2016,0,20,0,15.4,30,6.4,29.3,82.99003322,14.2,33.33333333,269.179004,70,34.88584475,0,0,0,48.52,0,67.76859504,5.697151424,31.7,64121,14476,33.54231975,13.77410468,0,0,9.59,Yes,7.638888889,25.1,30,522.6,0,0,14.4,0,19.4,0,0,24.92401216,0,32722,56.36363636,0,1415,21.83745583,24.5229682,141,9.964664311,7,0.494699647,2,0.141342756,1,0.070671378,344,24.31095406,913,64.5229682,29,1.991758242,52.29681979,1505,100
48103,Texas,Crane,2016,8356.8,18,10.99796334,13,29.1,8.4,25.7,92.06857143,18.6,66.66666667,372.6435774,58.91472868,24.54960365,20.95118,20.20202,0,107.29,97.5,40.82145851,3.885381253,11.6,95630,23192,26.57856094,10.47559187,135.4299902,53.50931954,11,Yes,15.80645161,31.6,50,373.3,0,0,10.5,0,11,0,0,16.27423823,20.20202,61098,26.8907563,0,4950,29.97979798,11.29292929,116,2.343434343,77,1.555555556,37,0.747474748,6,0.121212121,3062,61.85858586,1687,34.08080808,509,12.05304286,50.24242424,468,10.69714286
48105,Texas,Crockett,2016,9285.8,18.9,7.762557078,12.5,31,8.4,28.6,0,17.3,13.04347826,347.314988,92.29208925,26.53631285,26.2674,26.23295,0,51.91,0,45.89515331,3.82231405,19.4,96420,23882,21.02102102,21.01392172,0,80.0811489,10.58,No,13.7254902,16.8,49,392,0,0,12.6,0,10.6,0,0,16.53992395,52.4659,49614,39.3258427,0,3812,25.57712487,15.08394544,22,0.577124869,73,1.915005247,27,0.708289612,3,0.078698846,2440,64.00839454,1290,33.84050367,328,9.414466131,50.34102833,846,22.74805055
48107,Texas,Crosby,2016,5962.2,24.6,9.380234506,16.3,29.2,7.5,27.4,62.1554712,14.7,40,489.7159647,94.35061153,28.75870545,33.38341,0,0,89.19,0,41.70653908,4.577968527,36.8,74800,18121,30.35714286,16.69170422,141.0896462,46.16652927,9.4,Yes,17.08428246,32.2,70,329.3,0,0,14.8,0,15.6,0,0,16.22247972,50.85608,36627,72.56916996,0,5899,26.78420071,18.90150873,227,3.848109849,68,1.152737752,5,0.084760129,4,0.067808103,3186,54.00915409,2424,41.09171046,335,6.005736823,50.65265299,6059,100
48109,Texas,Culberson,2016,0,31.1,9.051724138,18,30.8,8.4,28.5,92.61884904,13.6,14.28571429,480.349345,80.3030303,31.54291733,0,0,0,98.64,0,28.48722986,4.133858268,37.2,56227,10766,18.85397412,13.17523057,123.8816242,0,10.76,No,16.37426901,11.4,29,374.2,0,0,17.5,0,10.6,0,0,18.47457627,88.26125,33637,66.66666667,0,2266,25.06619594,16.76963813,23,1.015004413,71,3.133274493,39,1.72109444,1,0.044130627,1665,73.47749338,482,21.27096205,225,10.33057851,51.23565755,2398,100
48111,Texas,Dallam,2016,9953.7,20,8.016877637,16.5,32,6.2,26,51.36506042,18.3,9.090909091,343.0531732,102.3911711,33.70381966,70.85164,28.03083,14.01542,52.38,86.51574803,50.19673974,3.013626834,18.9,82350,22424,33.7193145,24.08955647,311.9516475,64.34065452,11.17,No,12.39316239,11,89,456.4,0,0,10.6,111.9402985,15.1,0,23.38683959,21.17647059,70.07708,43523,54.45292621,0,7135,31.99719692,8.66152768,119,1.667834618,139,1.948142957,65,0.911002102,10,0.14015417,3059,42.87316048,3752,52.58584443,490,7.759303246,48.47932726,1578,23.54169775
48113,Texas,Dallas,2016,6812.6,21.2,8.412693413,15.3,28,6,24.8,97.59300447,16.8,36.80078508,598.6935595,60.23800054,29.35479355,65.83799,76.50961,115.41952,50.9,83.47870086,54.21868565,5.353109917,29,102730,21797,38.93613871,7.301444848,465.9238687,50.51926259,9.86,Yes,22.23032799,39.5,22958,346.5,59.06729992,7.167621319,11.1,782.6112667,19.6,11.43192663,9.837670046,15.19433967,72.57891,50118,67.03291068,8.3,2518638,26.86273295,9.681423055,560538,22.25560005,28257,1.121915893,149784,5.947023749,2475,0.098267397,989476,39.28615387,782674,31.07528752,259569,11.50956481,50.71633955,16300,0.688304192
48115,Texas,Dawson,2016,9492.4,22.8,9.305654975,15.9,32.1,6.8,25.7,37.5623509,17.5,17.64705882,351.9061584,91.18541033,26.54391228,28.96452,22.43494,0,50.2,90.68014706,37.7020202,4.99201278,26.2,86612,14896,32.8476017,17.37871108,303.0013838,65.43075245,9.42,Yes,10.15981735,15.5,187,468.3,0,0,12.3,71.30760317,14.8,0,15.55306707,15.5162413,44.86988,41876,59.41358025,0,13372,25.04486988,14.7322764,772,5.773257553,150,1.121746934,86,0.643134909,14,0.104696381,7415,55.4516901,4990,37.31678133,782,6.193568826,44.76518098,2254,16.29436854
48117,Texas,Deaf Smith,2016,8058.3,25.5,8.326724822,16.5,32.3,7.5,29.2,79.67685319,15.8,33.33333333,506.1983471,96.25048319,29.33079078,31.28748,31.25814,10.41938,45.61,88,41.25234034,3.636959371,27.9,86715,19472,34.43495083,10.95061793,293.0216802,62.11951795,9.73,No,13.23763955,11.4,212,400.5,60.24338327,0,13.1,60.94257855,11.3,0,20.06569658,16.30778974,67.72597,41499,73.08039747,0,19195,31.93019015,11.85725449,223,1.161760875,319,1.661891118,111,0.578275593,18,0.09377442,13550,70.59129982,5179,26.98098463,1894,10.83958107,50.39854129,3431,17.71112947
48119,Texas,Delta,2016,10474.3,15.9,8.866995074,16,29.3,6.4,31.6,56.81514051,16.1,83.33333333,243.9482079,50.08488964,27.05219309,0,0,38.18251,73.62,0,53.60824742,5.984484669,29.3,79494,18849,33.55874894,15.27300496,107.174379,103.0927835,10.12,No,17.39130435,47.4,114,512.8,0,0,12.3,0,20.3,0,30.02101471,18.21192053,57.27377,38304,58.07909605,0,5238,21.97403589,21.97403589,407,7.770141275,102,1.947308133,34,0.649102711,0,0,376,7.178312333,4214,80.45055365,24,0.49311691,50.49637266,5231,100
48121,Texas,Denton,2016,4384.4,13.3,7.082131238,13.6,23.9,7,21.4,96.16609368,19.5,31.74603175,322.3507855,23.83154128,17.31166697,62.7059,51.90061,84.55419,59.85,86.10676555,75.85362863,4.400290768,9.8,137716,33375,23.34709864,5.927560274,180.3663027,34.61602847,9.92,Yes,13.95070037,44.8,4520,242.4,33.33182831,4.721624116,7.9,138.1796757,16.8,7.079351769,6.825091518,10.59068735,43.80358,74569,27.37152682,1.8,753363,26.08583113,8.721691933,68643,9.111543837,6565,0.87142586,58107,7.713014842,772,0.102473841,143362,19.02960459,465191,61.74858601,25802,3.914892584,50.80963626,45759,6.905830544
48123,Texas,DeWitt,2016,6953.8,18.2,7.635327635,14.8,32.6,7,32.6,74.15534657,16.7,34.61538462,537.503054,59.38077634,21.3693359,43.89602,19.33862,14.50396,63.57,89.78787879,45.39306847,3.804994055,26.1,98278,18448,42.24598931,15.60747208,292.6031876,70.0418278,8.56,No,13.49782293,37.3,265,357.8,0,0,12.7,81.43796172,14.9,0,16.28537644,13.12313592,38.67724,45717,53.53557399,0,20684,22.1330497,19.36762715,1768,8.547669696,181,0.87507252,115,0.555985303,7,0.033842584,7009,33.88609553,11580,55.98530265,437,2.282818785,47.86791723,9973,49.62432204
48125,Texas,Dickens,2016,7397,17.5,14.63414634,14.7,29,6.5,30.6,40.71194763,17.3,0,258.2866982,70.38123167,30.26490066,0,0,0,95.32,0,52.74336283,6.349206349,29.9,78417,15422,28.8248337,26.18943693,108.4451674,0,9.49,No,11.42857143,24.7,37,419.3,0,0,11.8,0,18.4,0,0,21.08695652,45.08566,35924,53.34987593,0,2218,18.93597836,20.91974752,110,4.959422904,47,2.11902615,24,1.082055906,2,0.090171326,655,29.53110911,1394,62.84941389,85,3.840939901,42.42560866,2444,100
48127,Texas,Dimmit,2016,8213.2,29.7,8.069883528,15.4,31.4,7.5,27.3,59.76390556,14.8,22.5,678.7114043,80.38808039,23.66264021,45.88419,27.05384,27.05384,88.27,77.5,58.13664596,3.78462739,35.1,87134,14117,40.89751751,7.341470129,469.2832765,62.35385815,8.44,No,18.80466472,15.7,135,402.5,0,0,16.2,72.72727273,9.7,0,32.39527874,11.22268163,18.03589,36856,67.71685761,0,11089,30.35440527,14.33853368,116,1.046081703,84,0.75750744,66,0.595184417,3,0.027053837,9526,85.90495085,1353,12.20128055,783,8.166458073,50.93335738,3946,39.47579032
48129,Texas,Donley,2016,7922.2,14.8,6.504065041,14.3,31.3,6.5,27.3,15.22980691,17.2,0,389.1050584,42.8462127,29.67076557,28.39296,28.22467,0,24.2,0,55.26717557,4.858548586,30.7,77583,18235,41.64345404,22.71436684,197.5397324,77.27122199,9.76,No,8.148148148,29.9,60,441.7,0,0,11.1,257.2347267,18.6,0,0,19.91525424,112.89867,37263,43.87755102,0,3543,19.67259385,23.31357607,178,5.023990968,24,0.677392041,13,0.366920689,2,0.056449337,385,10.86649732,2899,81.82331358,57,1.649305556,51.48179509,3677,100
48131,Texas,Duval,2016,10709.1,32.2,9.816440543,16.4,29.7,7.3,29.1,0,14.5,12.5,631.5609798,76.49192219,24.12998134,0,0,8.67077,75.88,90.84745763,40.85588881,5.545680768,33.9,83245,15058,40.44117647,5.154639175,737.6037694,85.14261388,8.36,Yes,15.99479844,30.8,174,476.4,0,0,17.6,147.9602621,8.7,0,21.74779804,13.13385827,43.35385,35069,66.86343959,0,11533,25.72617706,17.15945548,109,0.945114021,89,0.771698604,40,0.346830833,11,0.095378479,10210,88.52857019,1138,9.867337206,686,6.312689795,48.40891355,7899,67.04294687
48133,Texas,Eastland,2016,9188.9,17.8,7.661016949,16.3,31.8,5.9,31.9,37.7710811,15.9,27.5,195.4291298,48.59484778,27.69442633,38.36668,27.5088,16.50528,75.58,90.4368932,37.28308026,4.82725982,28.2,65553,14065,35.79057046,15.34667032,200.1097948,82.26977993,9.58,Yes,13.3659902,22,349,492,0,0,12.1,64.30041152,18.8,0,30.87968503,15.5155642,33.01056,36591,53.72588157,0,18176,21.41285211,21.13226232,401,2.206205986,203,1.116857394,103,0.566681338,11,0.060519366,2902,15.96610916,14473,79.62698063,342,1.966421343,50.84727113,11214,60.34547705
48135,Texas,Ector,2016,9642.1,20.8,9.78284125,15.6,30.9,7.5,31.3,71.35273099,19.4,39.43661972,724.0602806,93.04295551,25.43046557,56.90262,35.08681,43.53363,73.47,71.11453975,48.14441307,3.391646701,18.6,104742,22516,36.98893585,7.899422941,717.7689547,76.00222639,10.43,Yes,16.27432997,19.6,1937,497.6,67.20430108,6.731611208,10.3,122.393593,12.5,15.41530852,29.13329977,14.90638186,57.82826,55555,44.11380841,6,153904,29.8114409,9.584546211,6378,4.144141803,2185,1.419716187,1639,1.064949579,305,0.198175486,88498,57.50207922,55370,35.97697266,11883,8.998455201,49.63158852,12966,9.455261431
48137,Texas,Edwards,2016,0,21.7,9.433962264,13.4,29.1,7.5,27.9,1.498501499,14.2,0,304.8780488,72.28915663,35.28995757,0,0,0,0,0,41.82389937,4.387990762,37.4,75750,16127,33.54037267,21.23142251,165.5355074,0,9.55,No,14.03508772,26.3,27,337.1,0,0,15.8,419.9160168,11.6,0,0,24.02912621,0,35554,53.05623472,0,1879,20.17030335,26.02448111,7,0.372538584,42,2.235231506,14,0.745077169,0,0,1023,54.44385311,825,43.90633316,176,9.062821833,49.65407132,2002,100
48139,Texas,Ellis,2016,6368.8,15.7,7.383716888,14,28.5,6.9,25.2,76.55972194,18.6,35.95505618,350.7199501,39.99220615,22.27575384,41.67308,30.12861,59.62954,59.82,93.73984099,57.24367477,4.862600494,16.7,110174,27448,28.8525434,10.12976355,178.1775173,46.46571015,9.62,Yes,13.88971684,45.2,1610,341.4,37.02675183,5.859644285,10.2,119.589195,16.4,6.606117691,12.83424099,13.78651685,33.89469,61157,40.76037873,4.5,159317,27.03603508,11.87757741,14622,9.177928281,1316,0.826026099,1150,0.721831317,189,0.118631408,39922,25.05821727,101012,63.40315221,6606,4.58950791,50.61292894,47838,31.97513535
48141,Texas,El Paso,2016,5862.9,27.8,9.124543927,15.6,26.6,7,23.9,80.44069359,17.8,35.51136364,674.765953,63.38319147,30.65303245,45.90936,39.5927,68.98728,49.11,83.75492224,60.45466921,6.509066241,31.7,82108,17046,36.37909515,4.711749654,401.5136928,41.71473911,10.34,Yes,20.55462018,29.5,6721,303.4,44.82963187,4.505970665,15.1,278.2198825,12.9,8.438469294,11.93454074,14.28324197,50.39071,40081,65.04829242,2.6,833487,28.264628,11.28643878,26143,3.136581614,8243,0.988977633,11060,1.326955309,1715,0.205762058,676926,81.21614374,111167,13.33758055,120543,15.92308393,51.01327315,17409,2.174366481
48143,Texas,Erath,2016,6078.3,18.2,6.730769231,17.3,31.2,5.2,24.3,68.89944576,19,24.44444444,424.7094428,27.55371547,30.82832226,60.51742,47.32608,74.72538,60.16,91.29189944,57.83508731,4.18830045,23.5,80923,13516,33.02983108,12.1034848,155.9575795,54.48064381,9.55,Yes,21.51142355,18.3,355,314.5,56.24962994,0,9.3,38.94430964,20.1,9.233920387,18.38345639,19.00987825,27.39931,41914,48.05306685,0,40147,20.83841881,13.73452562,610,1.519416146,547,1.362492839,330,0.821979226,26,0.064762,8059,20.07372905,30509,75.9932249,1662,4.514586842,50.91538596,17551,46.32092901
48145,Texas,Falls,2016,7353.7,22.1,9.564596717,18.3,30.1,4.5,32.3,27.80700772,14.8,22.72727273,562.1805792,65.34391534,26.09970675,11.43314,23.54465,11.77232,59.34,90.91176471,39.65517241,5.571112749,31.4,72820,14493,40.03181336,16.00640256,158.3181458,68.79052721,8.98,Yes,14.9825784,45,257,416,0,0,13.6,120.9189843,21.9,0,22.5651771,15.84599267,35.31697,35491,68.86151232,0,16989,21.24315734,17.32297369,4032,23.73300371,172,1.012419801,82,0.482665254,26,0.153040203,3820,22.48513744,8774,51.64518218,523,3.176627794,52.3162046,12034,67.35699093
48147,Texas,Fannin,2016,8103.1,16.1,7.210401891,16.9,31.7,5.1,30.8,53.07680967,17.1,30.55555556,266.028199,50.72153165,25.37301524,23.76779,26.66509,112.58592,72.36,92.52570694,49.5804541,5.439627883,22.7,86019,17298,33.4627114,14.85486794,166.9724593,90.41057036,10.09,No,15.57064065,43.3,531,425.7,44.14111575,0,11.2,139.8063682,20.9,10.865056,29.56805299,15.10985308,32.59066,43211,47.62783829,4.3,33752,20.97653472,18.80481157,2266,6.713676227,408,1.208817255,182,0.539227305,17,0.050367386,3549,10.51493245,26811,79.43529272,851,2.665622553,46.99869637,23920,70.52926434
48149,Texas,Fayette,2016,6783,14.7,6.029579067,13.4,29.4,6.6,30.1,47.53197035,16.3,41.86046512,190.3219275,38.68360277,26.06692788,48.34616,52.3497,16.1076,43.99,94.23835125,43.93680615,3.42222558,17.5,90254,19723,19.49602122,20.95000201,129.8058265,79.49899409,8.61,Yes,12.32091691,24.1,328,326.3,46.79019278,0,12,90.53654818,16.2,0,31.48375963,19.63478575,28.1883,49830,42.83396431,0,24833,20.91974389,23.75468127,1604,6.459147103,289,1.16377401,101,0.406716869,13,0.052349696,4934,19.86872307,17934,72.21841904,785,3.345978432,50.84766239,16485,67.13773723
48151,Texas,Fisher,2016,10261.9,16.8,10.30534351,13.9,29.2,6.9,28.5,46.52742828,16.1,37.5,260.1456816,46.37681159,23.61535848,51.86722,26.10285,0,73.99,0,60.74646075,4.576902608,22.6,75818,20333,20.74074074,28.52697095,166.5972512,91.82736456,9.55,Yes,12.7946128,27.1,63,448.2,0,0,12.8,0,16.5,0,0,17.16328963,78.30854,44519,45.28985507,0,3831,20.69955625,23.07491517,124,3.236752806,40,1.044113808,16,0.417645523,1,0.026102845,1069,27.90394153,2571,67.11041504,64,1.7515052,50.37849126,3974,100
48153,Texas,Floyd,2016,5092.5,24.9,9.836065574,16,28.9,7.5,28.3,44.21346572,14.5,0,424.0615675,82.64947245,28.63618447,64.20546,16.80955,0,69.75,0,56.57708628,7.029990326,37.1,88816,16306,40.9583571,24.07704655,348.3963521,68.86836751,9.42,No,18.84615385,18,61,290.1,0,0,15.1,0,15.7,0,26.57454159,16.58234964,50.42864,36898,62.78366112,0,5949,27.16422928,18.74264582,200,3.361909565,76,1.277525635,23,0.3866196,1,0.016809548,3345,56.22793747,2347,39.45200874,245,4.229242189,50.32778618,3437,53.3198883
48155,Texas,Foard,2016,0,16.3,0,14.3,28.5,1.6,29.4,0.149700599,15.5,14.28571429,0,39.77272727,30.47120419,0,0,0,103.64,0,68.51851852,4.273504274,25.1,71988,17549,43.65079365,31.32341425,73.87343019,0,9.67,No,10.28037383,14.5,21,489.2,0,0,12.7,0,18.6,0,0,20.42253521,78.43137,33442,52.05479452,0,1275,21.41176471,24.8627451,68,5.333333333,5,0.392156863,10,0.784313726,0,0,239,18.74509804,946,74.19607843,10,0.893655049,51.37254902,1336,100
48157,Texas,Fort Bend,2016,4336.2,12.8,8.881199539,12,23.5,6.9,21.2,94.197224,17.4,44.32432432,246.1369727,21.76438897,17.82371248,77.41065,47.12955,53.25785,49.07,92.2205582,73.19652901,4.491225606,12.4,160409,38517,21.84674334,4.690625647,286.8835591,32.68536945,8.67,Yes,15.77804322,54.6,3940,220.2,32.94943734,4.45660817,9.9,157.9842257,15.4,3.715007051,8.388940548,11.27275737,37.35345,88516,29.96222222,3.9,685345,27.89689864,9.435539765,139015,20.28394458,4030,0.588025009,130153,18.99087321,610,0.089006267,164823,24.04963923,240529,35.09604652,33656,5.721532587,50.85103123,32405,5.53576767
