FIPS,State,County,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48213,Texas,Henderson,2018,10321.58048,17.92729964,7.246835443,17.16648724,31.7,6.1,34.8,67.15606377,16.9924671,25.71428571,290.1,46.1162222,21.01154052,37.7145,32.54027,42.55266,74.52,96.7,47.79602931,4.71320208,26.5,86607,19430,31.30170037,10.93720536,335.9015808,88.77567748,9.7,Yes,15.72769953,39.3,1602,512.1,63.16665949,6.849315069,11.2,160.6,19.6,17.17378192,24.55480868,10.38023869,41.30111,43425,62.91203788,3.430451213,79901,21.63927861,21.63552396,5081,6.35911941,713,0.892354288,520,0.650805372,86,0.107633196,9723,12.1688089,62925,78.75370771,1660,2.221181508,51.24841992,47206,60.11052819
48215,Texas,Hidalgo,2018,5685.709726,28.81659408,8.009334723,15.12499417,33.5,7.1,25.2,62.43473861,14.45876093,27.6056338,407.3,62.49923568,32.02094794,44.87691,25.53413,50.83292,56.32,86.5,47.09221816,7.845178301,43.2,77890,13966,34.7873849,3.727870223,311.8893488,30.34419678,8.9,Yes,27.55369659,22,6168,285.4,46.02770225,4.823836683,10.3,177.4,9.2,2.93276052,10.94721954,13.17739807,64.01182,35928,84.64181381,3.410076374,849843,33.28720717,10.94484511,3455,0.40654568,4438,0.522214103,9282,1.092201736,356,0.04189009,780484,91.83861019,55788,6.564506621,154128,20.60226276,51.13520968,39813,5.138692952
48217,Texas,Hill,2018,8463.500314,17.78115543,7.532826538,16.7355879,28.8,7.2,30.2,53.05651344,17.80087005,17.14285714,447.7,41.4953271,22.11750847,37.29737,31.35958,45.61394,56.9,95.8,48.96927783,4.454568464,25,86276,19756,31.81262231,12.0499211,210.0108302,86.99733285,9.4,Yes,15.75133486,40.6,587,432.8,54.39216753,6.802721088,11.4,127.4,18.6,14.31570911,27.7325764,13.63366219,25.65784,47338,64.57133966,4.486152064,35077,23.55959746,20.48920945,2189,6.24055649,326,0.929383927,188,0.535963737,44,0.125438321,7106,20.25828891,24975,71.20050175,1283,3.912778286,50.28366166,26761,76.26606629
48219,Texas,Hockley,2018,9253.790826,20.05844619,8.957871397,14.95907162,30.4,7,28.8,67.10704164,18.39021315,29.62962963,632,49.31506849,20.12270571,46.94235,47.26101,51.55747,68.86,92.3,54.87977369,4.658886894,24.6,95381,21073,28.09809972,14.93620108,417.6261102,75.28638771,7.7,Yes,12.19211823,23.3,330,459.2,52.19416228,0,9.2,47.3,11.8,0,20.28098381,12.63239875,34.37164,46856,62.14057508,0,23275,26.22986037,14.04511278,858,3.686358754,322,1.383458647,124,0.532760473,12,0.051557465,10965,47.11063373,11027,47.37701396,1015,4.673757886,50.30719656,9139,39.84739481
48221,Texas,Hood,2018,8156.000569,13.17873555,7.180851064,13.52211964,27,6.9,29.7,74.916963,18.6533555,17.5,211.4,37.09726598,19.56474742,50.52054,47.48756,84.42232,49.21,92.7,56.10722181,4.73503042,17.7,116212,25367,21.89632255,11.00626094,145.0284991,88.14309423,9,Yes,12.79317697,46.9,875,380.6,65.76495605,6.578947368,12.1,108.4,16.6,13.23698413,20.32074695,12.40239242,40.45236,57346,47.63675624,0,56857,21.04578152,24.38573966,417,0.733418928,532,0.935680743,398,0.700001759,51,0.089698718,7032,12.36787027,48037,84.48739821,1126,2.200379106,51.13002797,16811,32.84553163
48223,Texas,Hopkins,2018,8368.549429,17.94742611,7.354287458,16.80190011,32.4,6.7,30.8,37.92269844,17.88501248,10.25641026,417.6,47.71446462,21.1170051,27.60677,24.72527,54.94505,49.93,92.6,51.0128694,4.048489067,23.5,87539,19573,30.2955665,10.76663998,148.8233653,70.72135785,9.6,No,14.87353718,27,549,418.7,57.98381975,0,11.7,138,19,0,23.18979649,12.12998713,74.17582,46582,59.79519145,0,36400,24.97802198,17.93406593,2578,7.082417582,355,0.975274725,275,0.755494506,37,0.101648352,6012,16.51648352,26832,73.71428571,1218,3.643543032,50.9945055,20965,59.62572168
48225,Texas,Houston,2018,8950.368892,20.05840421,9.636363636,18.13294956,28.4,4.3,28.7,54.51289398,16.1277394,16.66666667,294.6,43.62496987,20.18882566,17.55541,26.36899,17.57933,58.05,95.7,44.88880583,4.546768134,29.5,73128,14125,40.52769194,12.72767171,163.3308022,78.70435148,9.2,Yes,16.49810367,38,377,417.5,56.39203744,0,11.4,728.5,24.1,0,30.32778768,11.0529758,26.36899,34587,66.34793337,6.189344425,22754,19.36802321,21.1435352,5675,24.94066977,154,0.676804078,160,0.703173069,2,0.008789663,2433,10.69262547,14168,62.26597521,439,2.029494707,46.8225367,17440,73.48727457
48227,Texas,Howard,2018,9900.666336,19.98014971,9.761388286,15.63643446,34.7,6.8,25.2,71.06706272,19.83109679,15.2173913,512.9,71.73053321,18.06902188,32.25286,32.69042,122.58908,76.13,85.8,44.22265955,5.619257347,24,93866,22315,36.87227414,13.16991883,577.5585195,86.20689655,7.3,Yes,11.8409294,16.3,585,512,68.43349509,6.599622879,10.4,375.8,13.8,0,25.37125279,10.77473182,84.45026,51863,52.9248875,7.135664846,36708,21.91347935,12.45505067,2252,6.134902474,625,1.702626131,424,1.155061567,28,0.076277651,15324,41.74566852,18104,49.31894955,2129,6.237365599,42.85441866,7025,20.0645493
48229,Texas,Hudspeth,2018,0,33.90842481,12.33766234,19.52645217,28,2.6,26.2,0.460299195,14.74481611,19.23076923,124.6,64.61232604,30.85585586,0,0,0,0,95.1,20.91954023,6.702619415,33.7,64224,12456,42.51428571,2.95945546,59.50609938,0,6.5,Yes,22.05882353,37.3,23,182.6,0,0,11,0,10.8,0,0,17.13586291,0,35252,86.09375,0,4053,23.71083148,15.79077227,68,1.677769553,76,1.875154207,45,1.110288675,5,0.123365408,3146,77.62151493,764,18.85023439,1067,32.68995098,49.54354799,3476,100
48231,Texas,Hunt,2018,9092.778174,18.35040846,8.586319218,16.41428069,29.6,6.8,26,61.45433013,18.70033755,22.22222222,430.5,38.7825686,17.54566923,32.27817,32.58284,64.07959,62.87,87.4,52.73352814,4.273738835,24.2,94990,17431,30.10833372,12.57735631,415.4818387,74.0095875,9.9,Yes,18.60237824,40.8,1468,467,61.96656144,7.811465643,11.1,130,19.6,11.09426427,21.87308104,9.913695721,67.33787,51827,55.04880604,4.698661854,92073,23.82783226,15.65714162,7295,7.923061049,1078,1.170810118,1484,1.611764578,142,0.154225452,14459,15.70384369,66694,72.43600187,2247,2.691308045,50.62178923,48776,56.63133207
48233,Texas,Hutchinson,2018,10488.59735,17.24404563,9.785202864,16.14153673,29.9,7,31.8,69.20541761,19.16390937,35.71428571,436.3,56.45933014,19.49342213,36.80869,37.19027,13.94635,63.04,92.6,59.27719821,5.625777041,18.5,99861,19742,36.2026648,20.24477777,708.5070274,97.46319845,7.1,No,11.14421931,18.2,376,528.2,61.50331679,0,11.1,101.8,15.9,0,36.59150162,12.7027027,32.54149,53936,48.37631328,0,21511,25.87513365,15.65245688,527,2.449909349,470,2.184928641,153,0.711264005,19,0.088326903,4934,22.93710195,15190,70.61503417,458,2.256824677,49.60252894,4998,22.56433409
48235,Texas,Irion,2018,0,14.78564868,8.928571429,12.98504327,28.5,5.9,25.7,74.73420888,18.93616708,17.64705882,0,27.09359606,13.5891287,0,0,0,0,100,66.88311688,3.201024328,12.8,106571,30287,29.08653846,32.17503218,82.71298594,0,6.6,No,12,37.8,0,0,0,0,10.9,379.9,13.4,0,0,12.20159151,0,67249,41.71779141,0,1557,24.1490045,19.84585742,16,1.027617213,21,1.348747592,5,0.321130379,0,0,414,26.58959538,1090,70.00642261,7,0.463269358,49.26140013,1599,100
48237,Texas,Jack,2018,8783.189089,16.92046829,7.194244604,16.9927002,28.6,5.9,24.1,33.56921716,19.74491146,15.78947368,259.7,42.35924933,22.36986087,33.79139,0,11.43641,72.25,100,37.8435518,4.874936192,23.1,103362,23783,18.18661044,15.76931741,235.4412684,92.30699957,8.1,Yes,10.30405405,31.8,129,411.5,0,0,9.8,134.1,17.4,0,22.40143369,15.78163772,11.43641,46975,55.72422517,0,8744,21.75205855,16.19396157,351,4.014181153,86,0.983531565,53,0.606129918,11,0.125800549,1427,16.31976212,6787,77.6189387,251,2.991300203,43.69853614,4813,53.21760283
48239,Texas,Jackson,2018,8996.376979,17.38073046,7.372262774,14.25636096,33.6,7.9,29.2,51.55239787,18.43203918,26.66666667,339.2,41.66666667,18.63420233,6.74946,20.17621,0,67.26,93.4,54.58638154,4.775048303,19.1,98663,22315,24.47833066,13.49892009,138.0738695,73.70001365,8.2,Yes,12.65580058,38.2,201,406.4,78.73499114,0,11.7,124.2,13.7,0,30.57892816,13.5734072,40.35241,53143,52.78362925,0,14869,25.48254758,17.39861457,908,6.106664873,120,0.807048221,149,1.002084875,6,0.040352411,4871,32.75943238,8745,58.81363912,510,3.740648379,50.3732598,8701,61.81882771
48241,Texas,Jasper,2018,9853.49159,16.82596435,8.959537572,17.20009966,29.7,6,26,56.26435172,18.5302746,18.18181818,385.4,52.11684468,17.1033944,36.61353,30.85727,22.44165,57.79,94,42.23956398,7.817395196,25.9,86834,17806,29.51849267,13.80048443,338.201101,75.72443038,9.2,No,12.07034373,41.4,629,480.5,43.33131121,0,12.8,156.9,22.5,11.24585309,26.76958975,9.943883277,47.68851,44909,59.00531144,0,35648,24.25662029,18.91550718,5732,16.07944345,259,0.726548474,266,0.746184919,23,0.064519749,2465,6.914833932,26496,74.32675045,422,1.264950091,50.58348294,27920,78.18538225
48243,Texas,Jeff Davis,2018,0,20.91176552,0,14.57632842,26.8,8.6,28,47.82237404,14.43528997,0,0,45.14672686,29.5503212,46.38219,0,227.27273,46.81,100,31.5270936,2.924528302,40.7,84768,19681,3.867403315,32.46753247,174.6470674,0,5.8,No,10.95238095,28.2,22,169.6,0,0,12.6,0,9.5,0,0,23.71794872,45.45455,46688,57.09090909,0,2200,9.136363636,32.18181818,10,0.454545455,29,1.318181818,21,0.954545455,1,0.045454546,759,34.5,1357,61.68181818,233,10.75715605,49.36363636,2342,100
48245,Texas,Jefferson,2018,9195.496819,19.04756355,10.25887633,17.14933921,34.3,5.7,32.5,60.97997011,16.80646113,20.12987013,606.2,46.60338025,21.90995041,59.37682,54.18586,86.38325,56.12,86.7,52.17384953,7.040239286,30,95507,16892,43.83557024,11.95400853,686.9224069,65.82935104,10,Yes,17.37091732,19.4,3730,462.7,80.16814542,8.487780876,12.4,566.7,23.9,12.08583042,14.96779383,10.39893361,95.41423,46198,64.16398825,9.714945427,254679,23.9132398,13.69881302,84967,33.36238952,2540,0.997333899,10056,3.948499876,252,0.098948088,50802,19.94746328,105169,41.29472787,10530,4.469895066,48.74371267,21196,8.402008935
48247,Texas,Jim Hogg,2018,10339.30533,31.39338721,9.375,15.56221532,28.4,8.5,24.1,92.54716981,14.69860979,18.18181818,513.8,80.09708738,19.01343215,0,19.43257,0,65.01,92.4,54.83050848,9.565667011,43,83450,13923,39.54116059,1.923076923,69.31753734,76.64303506,7.2,Yes,10.98591549,20.3,71,449.6,0,0,10.9,124,3.9,0,27.27768685,9.286592866,0,33784,82.09342561,0,5146,30.04275165,16.55654878,26,0.505246794,29,0.563544501,31,0.602409639,2,0.038865138,4757,92.44073067,303,5.888068403,362,7.450092612,49.98056743,922,17.39622642
48249,Texas,Jim Wells,2018,10205.83159,26.70287321,10.37880447,15.46435542,29.3,8.3,25.9,38.47397032,16.16112395,20.37037037,449.8,67.82187442,20.22564745,28.99812,34.0227,70.47559,67.51,82.6,44.6932814,10.65095593,34.5,95636,16642,33.52734743,8.699434537,616.2259548,81.51728263,8.1,Yes,16.71608599,50.1,603,469.3,49.02483214,4.615384615,9.5,76.1,8.6,0,29.01604518,9.74325214,46.17366,40056,70.01842893,10.36287328,41149,28.43082456,14.78043209,209,0.507910277,445,1.081435758,207,0.503049892,26,0.063185011,33071,80.36890325,7456,18.11951688,1690,4.423388997,50.79588811,16370,40.08521475
48251,Texas,Johnson,2018,7429.331518,14.90923466,7.204774762,15.60141866,30.5,7.3,23.7,69.73180331,19.62398892,25,357.6,41.15841662,18.9261932,48.12801,36.74804,67.98388,71.72,93,53.2545405,4.346157917,15.9,107305,26837,27.66956227,7.937996125,192.9140525,59.57904238,10.2,Yes,13.57619003,50.6,2062,383.7,56.29821283,7.262569832,10.6,165.3,15.6,10.19304377,17.29920113,12.96406364,38.58545,59809,52.1340108,3.386616093,163274,26.0506878,13.80501488,4863,2.978428899,1629,0.997709372,1416,0.867253819,805,0.493036246,33703,20.64198831,119464,73.16780381,4576,3.110787826,50.08207063,57165,37.87417017
48253,Texas,Jones,2018,9268.72321,17.98985088,6.994171524,17.38747354,29.4,6.7,25.7,35.83803584,20.54771907,37.14285714,275.9,55.43578688,19.26559774,25.03756,9.9955,4.99775,119.41,99,31.3987658,5.864581482,26.5,89025,18893,36.62790698,15.52328493,283.4504708,93.23588679,7.5,Yes,9.485815603,29.5,281,430.8,84.31703204,0,10,223.1,17.8,0,32.83486206,11.25506073,44.97976,40931,62.4483665,0,20009,17.68704083,14.51346894,2423,12.1095507,272,1.359388275,152,0.759658154,1,0.004997751,5526,27.61757209,11690,58.42370933,283,1.486188426,36.91838673,17202,85.14998515
48255,Texas,Karnes,2018,8841.983893,23.50035786,8.937605396,16.95327861,31.3,7.4,27.7,76.80787912,18.54529824,22.22222222,248.2,50.64220184,15.88602654,20.03339,59.00092,6.55566,44.99,93.8,39.53938872,4.872982905,26.3,103970,15224,46.91607685,14.02337229,163.5840168,82.17471405,8,Yes,15.47085202,29.5,183,393.2,0,0,9.5,246.4,13.1,0,25.66076469,9.648058252,19.66697,47608,61.65533787,0,15254,20.89943621,14.33722302,1294,8.483020847,153,1.003015603,70,0.458896027,5,0.032778288,8129,53.29094008,5665,37.13779992,773,5.456727375,40.95974826,5691,38.39044792
48257,Texas,Kaufman,2018,7891.966888,15.68483399,7.959203127,16.12336755,29,7.4,27.6,67.90711176,20.07997499,37.39130435,352.4,36.03266162,18.07389182,30.51705,40.55767,91.25475,60.16,93.6,55.97513546,3.78601546,15.9,113044,26952,27.75403148,7.672857267,225.8929397,62.54501007,10.2,Yes,14.76901208,54.6,1474,404.1,48.6792754,5.886894422,9.4,192.5,16.5,12.7804436,18.35208674,9.936101269,36.33291,62363,47.12811265,4.42532588,118350,27.52513731,12.19602873,12532,10.58893114,1153,0.974228982,1386,1.171102662,102,0.086185044,24205,20.45204901,77870,65.79636671,4332,4.167428258,50.6852556,50453,48.81761006
48259,Texas,Kendall,2018,5448.207529,13.18268272,7.292954265,12.20981273,26.6,8.2,22.8,84.13349297,19.85707377,37.14285714,192.9,14.91247028,16.28900446,74.28685,84.62623,136.34227,34.74,97.2,66.91996568,3.225146946,10.9,139625,33231,22.37302977,9.657290016,109.5634525,64.44155765,8.6,Yes,15.81554878,44.7,397,254.6,48.11804962,0,9.5,108.3,13.2,0,19.33891255,12.09424613,91.67842,83805,24.2668536,0,42540,23.30747532,19.71791255,392,0.921485661,285,0.669957687,484,1.137752703,39,0.09167842,9926,23.33333333,31114,73.14057358,751,2.029290964,51.25293841,19431,58.15923376
48261,Texas,Kenedy,2018,0,26.74455433,0,15.42766013,27.2,3.1,24.3,0,14.95634952,0,0,0,22.74052478,0,0,0,0,0,49.59349594,5.188679245,23.5,61154,15625,16.23376623,0,925.9259259,0,7.3,Yes,11.53846154,12,0,0,0,0,10.3,0,13.2,0,0,16.21621622,0,38718,65.78947368,0,404,28.96039604,15.34653465,9,2.227722772,6,1.485148515,3,0.742574257,0,0,296,73.26732673,89,22.02970297,158,29.47761194,50,416,100
48263,Texas,Kent,2018,0,14.7549545,0,12.97470899,27.5,4.8,27.6,40.96534654,17.06318946,0,0,0,19.16058394,0,0,0,0,100,79.06976744,3.010752688,15.1,94500,17750,17.46031746,39.26701571,319.8720512,0,6.8,Yes,12,6,0,0,0,0,12,0,14.7,0,0,16.46341463,0,45123,30.46875,0,769,20.0260078,28.8686606,7,0.910273082,12,1.56046814,0,0,1,0.130039012,137,17.8153446,606,78.80364109,12,1.983471074,51.1053316,808,100
48265,Texas,Kerr,2018,7766.982153,17.72254892,8.155930329,14.27317192,28.5,6.8,28.2,81.57178841,15.76837705,18.33333333,136.5,40.60864509,21.11393537,74.57561,64.07269,252.40758,38.83,91,54.11578947,3.597664344,27.5,86877,20497,37.05573081,15.30762437,178.1952596,86.24782402,7.7,Yes,17.68607222,18.5,780,366.6,50.79881131,0,13,118.3,15.5,13.07010149,16.75336771,13.187251,71.83908,50461,60.12640046,5.111196929,51504,19.38684374,27.29108419,758,1.471730351,596,1.157191674,536,1.040695868,53,0.102904629,13715,26.62899969,35720,69.3538366,1451,3.024428881,51.78238583,20397,41.102267
48267,Texas,Kimble,2018,4467.159142,17.52928276,7.829181495,14.36372251,28.6,7.1,27.8,64.09811157,15.9559963,7.407407407,202.8,40.92920354,24.032974,45.57885,45.21818,22.60909,77.87,100,52.84768212,3.931712364,38.2,74451,17071,42.51655629,20.51048314,152.6162791,58.32211754,6.6,Yes,12.10653753,26.3,60,296.8,0,0,12.1,0,16.1,0,0,14.42080378,90.43636,40118,64.20890937,0,4423,18.72032557,28.30657925,22,0.497399955,57,1.288718065,27,0.610445399,5,0.113045444,1048,23.69432512,3279,74.13520235,146,3.455621302,50.62174994,2041,44.3021489
48269,Texas,King,2018,0,15.25031768,0,14.5186423,27.8,5.3,25.5,56.29370629,19.0446507,0,0,0,22.07792208,0,0,0,0,92.3,50,3.95480226,14.6,102750,30563,8.928571429,0,0,0,6.8,Yes,11.2,8.9,0,0,0,0,11,0,16.7,0,0,18.30985916,0,59142,0,0,289,28.37370242,17.30103806,0,0,5,1.730103806,0,0,0,0,48,16.60899654,233,80.62283737,5,1.923076923,51.21107266,286,100
48271,Texas,Kinney,2018,9720.950939,26.90182208,6.22406639,16.11902561,27.5,8.9,25.6,69.98332407,15.16291469,23.52941177,312,59.44517834,21.19262119,0,0,0,0,92.2,37.21212121,6.003430532,27.3,76025,15273,10.02949853,5.635390251,17.16443529,61.61084351,6.6,No,9.956709957,15.7,44,345.5,0,0,11.3,259.6,9.3,0,0,13.32417582,27.85515,40612,62.11382114,0,3590,18.49582173,24.48467967,42,1.169916435,51,1.420612813,16,0.445682451,7,0.194986072,2093,58.30083566,1375,38.30083566,319,9.143020923,44.54038997,736,20.45580878
48273,Texas,Kleberg,2018,8087.082044,27.56040476,7.245490676,15.77109238,28.4,7,24.2,48.14572222,17.60902472,12.90322581,733.1,41.01290963,20.40902789,43.94639,47.33354,28.40013,88.97,84.3,62.41014247,6.881582693,30.2,92066,15164,41.37131074,9.417082588,520.8279724,40.03427935,8.1,Yes,20.97649186,19.1,389,454.2,41.62264272,0,9,104,12.2,0,12.04711762,9.971224822,44.17797,44106,64.81984429,5.354274496,31690,24.27579678,13.10508047,1107,3.493215525,300,0.946670874,716,2.25938782,55,0.173556327,22970,72.48343326,6617,20.88040391,1354,4.57695298,49.05017356,6050,18.87027853
48275,Texas,Knox,2018,8348.456545,19.52824302,7.803468208,15.22941278,28.2,6.2,26.1,39.33853186,17.02910618,83.33333333,181.4,30.69657615,23.29583058,51.81347,0,0,41.59,97.4,54.57920792,4.385964912,32.2,75692,18286,30.50847458,28.49740933,87.38967054,73.37526206,7.2,Yes,9.803921569,12.2,62,465.1,0,0,11.6,0,14.6,0,0,16.52661064,157.64582,37586,65.35764376,0,3806,26.95743563,20.09984235,194,5.097214924,48,1.261166579,11,0.289017341,3,0.078822911,1266,33.26326852,2260,59.37992643,213,6.042553192,50.63058329,3719,100
48277,Texas,Lamar,2018,10656.35222,21.13209508,9.423526909,18.33806588,33.2,5.6,32,66.57160645,16.07924588,26,428.1,56.44948562,20.41343669,50.56634,60.25185,86.36099,57.86,92.6,53.53631189,4.645044423,29.7,81538,15768,41.45737229,16.38349515,373.3921548,81.05132848,9.5,Yes,15.18586871,20.4,906,497.6,67.9708575,7.037607214,12,141,22.1,14.11726744,22.71041632,11.50311782,72.30222,41887,61.85352308,6.611893359,49791,23.87379245,18.9451909,6489,13.03247575,859,1.725211384,382,0.767206925,24,0.048201482,3829,7.690144805,37171,74.65405395,652,1.406051196,51.76437509,23444,47.0829233
48279,Texas,Lamb,2018,8625.675771,26.57957412,9.428571429,17.58506441,32.2,7.9,26.1,69.91486013,15.25063613,38.0952381,390.5,68.40193705,26.6231411,29.8842,15.06591,7.53296,62.34,96.9,51.70491803,6.558005753,31.9,77000,18467,33.06133193,16.4363093,281.9907019,79.39191673,7.6,Yes,11.91222571,19.8,190,456.8,0,0,11,140.7,15.1,0,28.077911,15.31508265,45.19774,37846,70.00650618,0,13275,27.83427495,16.88888889,528,3.97740113,228,1.717514124,45,0.338983051,9,0.06779661,7255,54.65160075,5294,39.87947269,719,5.730453495,50.54613936,8063,57.68762968
48281,Texas,Lampasas,2018,8646.40272,15.79067031,6.26920713,14.71041371,30.2,6.9,27.3,53.57524013,18.28349388,5,357.2,40.13377926,20.0059952,43.71479,14.45087,43.3526,72.96,97.3,61.54169292,4.10443752,22.4,96532,22551,26.8072906,14.08587527,155.0114497,66.77599599,8.2,Yes,11.53846154,45.2,302,399.2,0,0,10.4,87.3,16.7,0,29.70276024,14.21706047,38.53565,52637,54.35967303,0,20760,23.08766859,18.89210019,740,3.564547206,261,1.257225434,286,1.377649326,67,0.322736031,3980,19.17148362,15077,72.62524085,210,1.092896175,50.7177264,13433,68.26752046
48283,Texas,La Salle,2018,7237.01252,30.03375479,7.863501484,16.40915663,27.4,6.4,23.5,0.377577694,18.29347726,18.18181818,307.7,73.09721176,18.60746721,13.10444,0,52.5417,61.62,92.7,34.08983452,5.242868157,34.9,72854,16059,37.78751369,7.862665444,114.3170698,67.21152812,6.9,No,16.93548387,32.1,83,374.1,0,0,8.7,200.6,4.3,0,0,8.85678392,78.81256,39926,85.01102131,0,7613,20.60948378,13.89728097,45,0.591094181,52,0.683042165,34,0.446604492,2,0.026270853,6544,85.95822935,942,12.37357152,832,12.38095238,40.69355051,3192,46.35492303
48285,Texas,Lavaca,2018,7609.702182,15.45929295,7.326478149,13.84395302,29.6,7.6,30.7,64.6939729,18.08901893,24.24242424,152.1,35.13721467,17.79269008,60.49607,30.28926,15.14463,79.38,97.8,51.7232576,4.299344752,17.6,100388,21200,24.45072874,15.62815084,157.440325,70.11126353,8.3,Yes,11.41935484,31.3,293,376.5,64.54736163,0,11.7,91.2,15.3,0,28.4619595,13.33195961,40.38568,48975,37.25074247,0,19809,23.55494977,22.46958453,1180,5.956888283,123,0.62092988,87,0.439194306,16,0.080771367,3667,18.51178757,14644,73.92599324,431,2.331998701,50.92634661,15664,81.31651352
48287,Texas,Lee,2018,7793.117963,15.88639905,7.758007117,14.63088938,32,7.7,29.9,54.74355887,18.65214601,22.91666667,286.7,39.57636566,20.39775248,29.5893,29.31692,58.63383,49.36,91.9,47.96416938,3.792804508,18.9,100876,19662,27.95404814,12.42750621,262.2325526,90.55812402,8.6,No,13.32774518,29.7,243,386.1,0,0,11.2,147.2,16.1,0,37.54202147,12.53652058,17.59015,51768,62.85714286,0,17055,22.16358839,18.12371739,1832,10.74171797,190,1.114042803,85,0.49838757,37,0.216945177,4019,23.56493697,10812,63.39489886,585,3.681792435,49.66285547,11582,69.72068384
48289,Texas,Leon,2018,10463.7909,17.68771065,8.207934337,15.55956714,30.2,7.2,33,27.95071722,16.37424243,17.30769231,266.9,52.42424242,22.4276032,5.85274,17.34204,11.56136,44.76,96.3,46.80851064,6.575893548,26.7,99088,20106,41.70566823,18.14350931,90.45771604,117.9370452,9,Yes,11.58833063,39.8,324,499.3,65.35093452,0,14,160.8,17.4,0,42.19124447,16.11125031,23.12272,44891,54.95696525,0,17299,22.74697959,23.88577374,1230,7.110237586,152,0.878663507,138,0.797733973,3,0.017342043,2461,14.22625585,13172,76.14312966,612,3.86583286,50.06647783,16801,100
48291,Texas,Liberty,2018,9245.274,18.18785006,8.50126785,17.4909729,27.8,6.6,29.3,59.51509062,19.37655961,21.78217822,320,55.24344569,21.02941177,23.85316,26.92647,14.68716,81.45,90.8,37.89659786,7.55987304,22.9,96989,19757,26.37429572,9.415723002,433.2098872,82.7070922,10.5,Yes,18.49342368,58.7,1364,509.2,84.0610258,6.716818915,11,421.5,19,12.94498382,27.53293857,10.90290425,39.16577,48592,61.70756646,4.588823095,81704,25.50425928,13.04709684,8077,9.885684911,859,1.051356115,522,0.638891609,77,0.094242632,18567,22.7247136,53281,65.21222951,2840,3.877238969,50.61930872,47827,63.22726492
48293,Texas,Limestone,2018,8564.28018,20.77081345,9.815668203,17.87017224,34.2,6.3,32.5,60.98186794,16.86088577,25,416.6,55.34591195,21.08491362,42.88165,25.56673,34.08897,73.06,93.9,44.76259514,5.727836556,30.8,80716,16702,37.29366603,10.72041166,316.104469,69.9521425,9.1,Yes,13.56139279,23.9,401,461,0,0,11.5,132.8,20.4,0,26.78990021,13.06017926,51.13346,39382,74.78601125,0,23468,22.95466167,18.20777229,4009,17.0828362,271,1.154763934,159,0.677518323,18,0.076700188,5133,21.8723368,13760,58.63303221,1366,6.219834259,48.4958241,12538,53.61785837
