FIPS,State,County,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48075,Texas,Childress,2017,8359.4,19.50008135,10.28368794,17.23944982,27,5.2,25.9,73.38446243,19.01219167,20,253.7,86.41005499,16.71400481,112.8509,42.32506,28.2167,55.78,81.7,52.67580717,3.168523677,27.5,90486,18046,28.62241256,19.74890676,409.0844971,76.51976761,7.1,Yes,16.84210526,9.8,97,450.6,0,0,9,0,18,0,0,11.12556929,84.65011,37732,51.5625,0,7088,20.65462754,15.1241535,704,9.93227991,55,0.775959368,60,0.846501129,2,0.028216704,2063,29.10553047,4143,58.45090294,84,1.25,40.84367946,2334,33.14870047
48077,Texas,Clay,2017,7921.9,13.28376191,7.624633431,14.82152564,29.4,6.4,26.5,43.63839286,17.60800539,23.52941177,191,35.62447611,19.89312606,28.9296,0,0,69.71,94.9,56.84357542,4.43768997,18.9,94525,22661,20.19147084,12.53616201,72.13649479,81.96877562,8.2,Yes,10.55753262,35.7,171,400.8,0,0,11.2,90.4,17,0,16.20679875,14.89361702,9.65251,51234,44.82561464,0,10360,21.48648649,20.36679537,83,0.801158301,149,1.438223938,24,0.231660232,1,0.00965251,628,6.061776062,9347,90.22200772,101,1.01385264,49.84555985,8021,74.60007441
48079,Texas,Cochran,2017,10031.6,28.08827329,7.837837838,18.56051432,26.9,7.6,24,1.535017589,15.11119757,40,364.7,65.48856549,28.96130346,34.07155,0,33.86387,71.69,94.4,33.67198839,5.135951662,34.7,72174,13625,34.22007255,23.85008518,206.6565151,79.68656617,6.9,Yes,15.86538462,16.7,45,474.6,0,0,10.9,0,11.2,0,51.71116961,19.30455636,33.86387,39398,73.13054499,0,2953,28.31019302,14.66305452,123,4.165255672,73,2.47206231,11,0.37250254,7,0.237047071,1703,57.67016593,1081,36.6068405,405,14.64737794,50.72807315,3127,100
48081,Texas,Coke,2017,6728,15.21905408,6.511627907,13.31555239,28.1,3.8,27.6,33.25301205,16.113084,33.33333333,186.9,35.83061889,21.99240186,0,0,0,40.64,100,64.09017713,4.136947218,21.3,78905,17115,23.66548043,21.51198525,20.4624514,117.0094839,7,Yes,6.968641115,39.7,58,416,0,0,12.6,0,15.8,0,52.47507434,15.99402093,0,42498,53.44506518,0,3238,19.91970352,26.28165534,27,0.833848054,67,2.069178505,5,0.154416306,1,0.030883261,706,21.80358246,2429,75.01544163,41,1.292152537,51.17356393,3320,100
48083,Texas,Coleman,2017,9367.1,18.43653301,10.84695394,17.0525048,28.1,6,26,39.02192243,15.17664468,18.75,304.3,75.78448786,24.54291912,47.44958,23.98657,11.99328,104.54,94.7,49.52320407,5.617243632,33.6,68100,15728,40.91155724,23.72479241,180.3801859,49.12395612,7.1,No,12.35632184,27.2,173,483.6,0,0,11.6,0,19.6,0,26.44147345,14.15929204,59.96642,35922,64.49925262,0,8338,21.46797793,23.91460782,219,2.626529144,109,1.30726793,47,0.563684337,1,0.011993284,1499,17.97793236,6427,77.08083473,100,1.243626415,50.04797314,4585,51.54581225
48085,Texas,Collin,2017,3972.2,11.15724609,7.8865751,12.5943436,24.6,7.4,19.4,95.15837723,18.16474762,33.33333333,269.2,17.08814972,12.70992915,92.51718,65.08942,90.14065,47.68,96.3,80.12512799,3.64206469,8.2,154590,38202,20.07969676,6.246886441,153.6053258,36.82852462,10.8,Yes,13.75841243,45.2,5450,211.2,31.43850001,4.457592632,7.9,165,16.1,7.6107343,6.154744641,7.867751764,50.75881,86823,24.33759308,1.7,914127,26.94056734,10.07540528,85520,9.355374035,6404,0.700559113,123787,13.54155385,832,0.0910158,138810,15.18497977,542912,59.39130996,32671,4.063223666,50.91163482,41016,5.242726637
48087,Texas,Collingsworth,2017,10545.2,20.90334553,7.926829268,16.89712582,28,7.6,25,82.49918221,16.08231399,60,258.1,57.85123967,32.25283631,33.14551,0,0,76.73,100,44.19889503,3.636363636,32.1,70500,22023,29.46210269,26.51640703,10.7342207,137.3626374,7,Yes,12.76595745,19.1,44,454,0,0,10.7,0,14.8,0,0,24.66063348,98.55453,38775,61.42384106,0,3044,27.66097241,17.41130092,145,4.76346912,87,2.858081472,16,0.525624179,0,0,1004,32.98291721,1796,59.00131406,241,8.549130898,52.03679369,3057,100
48089,Texas,Colorado,2017,9139.6,18.23766193,7.38512035,15.0881573,28.5,6.9,25,48.0310434,16.08800363,18,404.8,47.47837096,20.79292991,53.09137,28.7494,14.3747,66.3,92.6,49.98795471,3.978592346,23.6,97574,20585,27.4979184,17.37535595,215.2354836,87.62385295,8.7,No,12.93316832,26,297,380.4,94.30502436,0,11.3,133,16.3,0,23.3659311,14.64646465,23.95783,47783,63.98171951,6.9,20870,23.00431241,20.84331576,2584,12.38140872,218,1.044561572,183,0.876856732,19,0.09103977,6030,28.89314806,11881,56.92860565,584,2.986753951,49.70292286,13070,62.61377791
48091,Texas,Comal,2017,6497.1,14.28064485,7.751434448,12.79399534,26.7,7.5,20.7,85.44416992,18.39765319,34.02061856,276,35.10168345,16.37473697,75.18554,62.76734,110.03658,35.35,92.5,67.36896577,3.720560732,12.7,125506,30057,24.54868412,10.34811713,272.7528433,60.91346773,9.6,Yes,13.81241807,46.4,1318,283.3,55.50631608,5.388168023,8.8,106.4,13.8,7.542656416,14.40193208,11.69463087,51.14376,68362,32.80166148,3.7,129048,22.94030128,17.73758602,2564,1.986857603,1110,0.860145062,1451,1.124387825,107,0.082914884,34913,27.05427438,88240,68.37765793,2671,2.366502166,50.64084682,50055,46.14554908
48093,Texas,Comanche,2017,8423.9,19.9549525,7.17948718,16.41498715,28.3,6.8,27.4,16.34464005,15.25556279,16.66666667,176.2,59.69667635,29.83164983,51.66052,29.78407,52.12211,69.53,97.7,50.39281706,4.304080492,27.2,73076,16154,22.58166825,14.02214022,204.8883961,68.85538903,7.7,No,17.44186047,32.9,223,415.7,0,0,10.8,70.7,17.3,0,27.04248791,20.69178505,37.23008,41155,64.36123348,0,13430,22.57632167,23.51451973,69,0.51377513,158,1.176470588,51,0.379746835,5,0.037230082,3670,27.32688012,9464,70.46909903,698,5.464224205,50.72970961,9986,71.46128524
48095,Texas,Concho,2017,3967.7,20.58199905,7.407407407,14.96464686,27.5,8,23.1,14.33814534,19.45256604,16.66666667,0,61.01694915,19.30693069,0,24.5038,0,76.52,97.1,25.27233116,3.279883382,25.5,83875,20750,27.92792793,7.407407407,81.93363376,0,6.7,Yes,9.941520468,22.9,48,317,0,0,8.7,385.8,9,0,0,13.57798165,49.0076,39945,71.61862528,0,4081,12.864494,15.68243078,69,1.690762068,27,0.661602548,16,0.392060769,6,0.147022789,2309,56.57926979,1647,40.35775545,836,21.81059223,29.74761088,4087,100
48097,Texas,Cooke,2017,9118.9,15.59790388,6.868795278,15.06323199,29.2,7.2,25,51.91352083,18.13711833,30.90909091,343.2,50.03357958,22.06008311,25.79913,43.33529,53.53183,54.31,97,53.66048959,3.67816092,20.5,103378,22118,27.20786942,11.35161632,0,85.25325383,9.7,Yes,16.8683028,29.5,574,407.9,71.22695017,7.429026267,10.3,68.9,16.8,18.89109285,19.97107892,15.28682496,58.6301,54534,57.51811594,4.1,39229,24.04853552,17.70373958,1176,2.997782253,558,1.422417089,415,1.057890846,19,0.048433557,6985,17.80570496,29747,75.82910602,1137,3.13776355,50.5569859,22691,59.03426386
48099,Texas,Coryell,2017,6463.4,17.25351438,8.191221694,17.58504747,30.3,5.5,21.8,72.77152863,19.78854473,36.36363636,497.4,42.53560529,14.88114904,26.46833,26.48901,39.73352,65.89,93.3,60.33903601,4.787383836,24,90479,23838,28.54943815,7.278790927,171.0746324,52.23151949,8.7,Yes,11.41317659,26,747,391.6,61.01122866,6.359525156,9.1,214.4,20.6,6.600456752,14.12277778,9.045147898,37.08462,45989,54.09692225,3.4,75503,24.31426566,9.340026224,12210,16.17154285,900,1.192005616,1689,2.236997205,668,0.884733057,13680,18.11848536,44677,59.17248321,1148,1.634186964,50.26555236,14643,19.42351568
48101,Texas,Cottle,2017,0,20.04514223,0,15.83373242,27.4,6.5,26,82.99003322,14.37511056,33.33333333,0,79.20792079,28.24858757,0,0,0,0,90.9,58.68544601,7.142857143,36.1,60875,14815,27.15736041,14.13427562,201.929549,0,6.8,Yes,4.929577465,21.2,35,576.7,0,0,12.3,0,18.9,0,0,21.67182663,0,35602,65.2173913,0,1426,23.14165498,23.42215989,141,9.887798037,15,1.051893408,1,0.070126227,1,0.070126227,357,25.03506311,907,63.60448808,31,2.336096458,52.52454418,1505,100
48103,Texas,Crane,2017,9923.6,19.56037627,10.90909091,13.79118679,29.3,8.7,24.1,92.06857143,18.67253048,57.14285714,251.4,55.20995334,21.59926471,20.20202,19.80983,0,91.92,94.6,41.93817878,5.795516676,12.8,93071,25878,26.94781987,10.1010101,149.9036334,63.24843987,6.9,Yes,14.33121019,29.1,60,439,0,0,8.8,0,9.3,0,0,14.99026606,19.80983,65883,40.46391753,0,5048,30.48732171,11.29160063,126,2.496038035,87,1.723454834,35,0.693343899,6,0.118858954,3183,63.05467512,1646,32.60697306,518,11.93548387,49.9207607,468,10.69714286
48105,Texas,Crockett,2017,7037.5,19.99294765,7.551487414,13.04868362,27.9,8.6,24.9,0,17.0493641,12.5,210.1,90.44715447,22.76674938,26.23295,26.95418,0,47.83,97.8,50.05688282,5.882352941,18.6,105059,25150,25.2013809,20.98635887,181.3471503,85.13355326,6.6,No,14.18181818,18.7,37,298.5,0,0,9.9,0,9.4,0,0,15.13671875,53.90836,53903,61.89376443,0,3710,25.76819407,15.71428571,22,0.592991914,70,1.886792453,31,0.835579515,3,0.080862534,2414,65.06738545,1205,32.47978437,292,8.605953434,49.73045822,846,22.74805055
48107,Texas,Crosby,2017,7744.2,25.71226447,9.278350516,16.57536983,27.8,7.8,25.8,62.1554712,14.55736147,44.44444444,534.1,88.60759494,25.98358931,33.90405,0,0,75.96,92.1,44.05487805,4.351116156,34.8,72927,17992,38.18181818,16.95202577,110.3175986,33.23915573,7.4,Yes,18.01385681,34,100,502,0,0,9.8,0,14.2,0,0,15.80246914,50.1924,34562,80.45417681,0,5977,26.78601305,18.55445876,222,3.714237912,85,1.42211812,10,0.167308014,4,0.066923206,3259,54.52568178,2427,40.60565501,226,4.045828858,50.47682784,6059,100
48109,Texas,Culberson,2017,0,31.22147871,10.28037383,16.9418127,27.6,8.5,24.2,92.61884904,13.69034124,7.142857143,439.2,79.28802589,28.86048988,0,0,0,63.58,100,31.002331,4.352030948,37.2,68337,13469,33.74558304,13.239188,57.57052389,0,6,No,16.66666667,7.1,24,326.9,0,0,10,0,9.9,0,0,19.08783784,89.44544,35192,74.24593968,0,2236,24.82110912,18.02325581,24,1.073345259,71,3.175313059,40,1.788908766,1,0.044722719,1650,73.79248658,472,21.10912344,215,10.14150943,51.34168157,2398,100
48111,Texas,Dallam,2017,9444.1,20.78151586,7.855626327,16.42510921,31.5,6.4,24,51.36506042,19.08750834,8.333333333,269.2,100.4234725,30.34995355,70.07708,28.08594,14.04297,73.52,91.5,41.42782699,2.236180905,17.7,79200,22219,31.16406966,23.82620883,507.9484526,76.75906183,6.5,No,11.78947368,10.4,82,425.7,0,0,8,111.3,13.9,0,28.89636525,20.97812098,98.3008,47559,67.04805492,0,7121,31.526471,8.903243926,94,1.32003932,163,2.289004353,83,1.165566634,11,0.154472686,3127,43.91237186,3665,51.46749052,413,6.479447757,48.49038057,1578,23.54169775
48113,Texas,Dallas,2017,6840.9,19.67996271,8.422175978,15.50729443,27.6,6.1,23.3,97.59300447,17.85283373,34.12192903,602.5,55.51682473,24.96126189,67.41739,77.7791,121.05499,46.96,83.7,55.11728749,4.265800132,26.5,103144,21840,38.89266599,7.218186973,443.4302758,51.021513,10.1,Yes,22.16338704,40.3,24303,345.2,57.09205928,7.006950979,9.1,790,19.3,11.59903257,9.529240354,13.09200975,79.54147,51824,72.14758853,7.6,2553385,26.72863669,9.879826192,568518,22.26526748,28455,1.114403038,158190,6.195305448,2583,0.101159833,1009302,39.52799911,780088,30.55113115,262806,11.47383955,50.75822878,16300,0.688304192
48115,Texas,Dawson,2017,9760.5,22.68005785,9.259259259,16.67145119,29.9,7.1,21.5,37.5623509,18.0243227,15.78947368,470.7,86.7768595,25.09707746,29.91325,22.18935,0,47.92,93.8,38.25587206,4.551148226,29.5,86867,16668,28.65985763,17.94795094,308.5080742,61.68034894,7.3,Yes,10.98527746,14.7,189,482.1,0,0,9.1,73.6,13.1,0,13.58880283,16.14478598,44.3787,42589,69.13990402,0,13520,24.85946746,14.46005917,804,5.946745562,169,1.25,104,0.769230769,15,0.110946746,7561,55.92455621,4921,36.39792899,787,6.246527502,43.97928994,2254,16.29436854
48117,Texas,Deaf Smith,2017,8009.4,26.08283863,8.36038961,16.26868068,29.4,7.7,24.1,79.67685319,15.58380878,33.33333333,516.2,91.87071499,27.68587638,20.83876,31.65893,10.55298,48.69,88.6,47.51358128,3.211165324,28.1,88697,18605,32.77449047,10.94034905,261.2972641,63.35753383,7.2,No,14.86268175,7.8,210,395.8,61.40745896,8.719778042,8.7,59.7,9.8,0,20.03933648,16.27575277,63.31786,45713,82.58272059,0,18952,31.50590967,12.27311102,204,1.076403546,322,1.699029126,122,0.643731532,19,0.100253271,13512,71.29590545,4972,26.23469819,1750,10.03152766,50.65428451,3431,17.71112947
48119,Texas,Delta,2017,11199.3,16.9951842,9.692671395,16.76650551,28,6.4,28.4,56.81514051,16.07782581,57.14285714,362.7,46.41350211,21.55659219,0,0,38.33621,55.14,95.5,58.07033363,4.622496148,28.4,82250,18826,30.36783576,15.27300496,68.97416604,106.7317222,9.3,No,18.13471503,50.9,110,519.5,0,0,11.9,0,20.5,0,35.47550826,13.89578164,57.50431,42846,62.19512195,0,5217,21.90914319,22.17749665,378,7.245543416,107,2.050987157,34,0.651715545,1,0.019168104,374,7.168870999,4220,80.88940004,30,0.616649538,50.56545908,5231,100
48121,Texas,Denton,2017,4336.9,12.5946156,7.143618885,13.60072257,22.1,7.1,20.2,96.16609368,19.59638772,26.63043478,313.5,22.24703912,14.48606626,63.71431,52.39479,90.95428,52.06,94,75.33566687,3.57309133,9,139323,33916,23.30487245,5.906847031,171.0035529,33.28333995,10.9,Yes,14.13340455,45.5,4928,233,33.5130074,4.602285802,8,140.9,16.3,6.982579789,6.641442602,9.058456483,46.88629,75898,32.96669661,1.6,780612,25.83178327,9.090944029,72695,9.312565013,6781,0.868677397,63812,8.174611715,823,0.105430098,149823,19.19301779,475147,60.86852367,26191,3.840913924,50.79693881,45759,6.905830544
48123,Texas,DeWitt,2017,7986.5,18.967163,7.752808989,15.32087406,30.6,7.2,29.6,74.15534657,16.49619417,24,365.8,55.94569288,17.62801454,43.51189,24.04193,14.42516,59.64,93.4,47.45939192,4.001576976,27.2,107026,17120,43.2594235,15.47089538,551.4794808,67.18336189,8.2,No,14.10071942,34.8,295,398.5,0,0,11.6,87.1,14.1,0,21.00119707,11.84543919,48.08386,47365,58.42385517,0,20797,22.31091023,19.39702842,1810,8.703178343,184,0.884742992,88,0.423137953,7,0.033658701,7115,34.21166514,11568,55.62340722,290,1.509237575,47.64629514,9973,49.62432204
48125,Texas,Dickens,2017,0,19.79054829,14.47368421,16.18657299,26.6,6.7,25.3,40.71194763,16.77383915,0,174.6,77.16049383,25.41666667,45.08566,0,0,64.11,92,57.84671533,4.654442877,29.2,81139,13712,27.3100616,31.55996393,100.0285796,96.15384615,6.8,No,8.743169399,23.2,37,410,0,0,9.9,0,17.1,0,0,18.32946636,45.33092,39169,59.63060686,0,2206,19.22030825,21.03354488,107,4.850407978,49,2.221214869,26,1.178603808,2,0.090661831,663,30.0543971,1373,62.23934724,72,3.350395533,42.70172258,2444,100
48127,Texas,Dimmit,2017,9159.3,29.56839611,7.875307629,15.46583361,29.9,8,24.1,59.76390556,14.65308522,17.0212766,532.3,77.26495727,20.19762006,45.08973,27.3224,27.3224,84.52,85.2,52.90768605,4.685314685,34.5,85782,14585,45.81373471,7.21435657,348.5730292,69.10075637,7,No,15.81920904,15.5,153,442.4,100.2390315,0,9.3,57.1,7.1,0,29.97724455,9.803921569,18.21494,40040,73.70355247,0,10980,30.08196721,14.69945355,130,1.183970856,93,0.846994536,74,0.673952641,2,0.018214936,9414,85.73770492,1323,12.04918033,734,7.570132013,51.01092896,3946,39.47579032
48129,Texas,Donley,2017,7021.8,16.07793808,6.355932203,15.39470786,27.6,6.6,24.7,15.22980691,16.99072438,0,113.6,40.34810127,25.47667343,28.22467,28.57959,0,58.18,94.3,51.32605304,4.25,32.8,76147,17892,45.2722063,25.40220152,314.7273905,101.0497951,6.9,No,10.9375,28.5,72,516.8,0,0,11.1,259,18.3,0,0,20.5801105,142.89797,36862,52.95109612,0,3499,19.83423835,23.60674478,192,5.487282081,26,0.743069448,14,0.400114318,2,0.057159188,365,10.43155187,2851,81.48042298,52,1.531664212,51.44326951,3677,100
48131,Texas,Duval,2017,12753,32.76301563,9.697933227,16.37515417,27.8,7.3,25.2,0,14.11473229,7.407407407,859.1,75.79298831,21.95203198,0,0,8.78117,75.66,84.5,43.61702128,8.201712655,37.4,81648,15190,39.82956651,5.202462499,720.5336354,88.01145875,7.5,Yes,15.38461539,28.1,220,628.4,0,0,9.9,147.6,8.4,0,29.39519389,11.21134021,52.68704,36986,64.27745665,0,11388,25.29855989,17.75553214,105,0.922023182,97,0.851773797,42,0.368809273,11,0.096592905,10108,88.76009835,1103,9.685634001,537,4.967163075,48.75307341,7899,67.04294687
48133,Texas,Eastland,2017,10220.5,18.59415878,6.882312457,16.63101121,28.2,5.9,26.2,37.7710811,16.26857386,27.5,164.4,47.69507084,22.88778637,38.51232,27.51637,11.00655,76.22,92.1,38.63504916,4.776674938,27.9,64984,14863,39.43089431,14.30457747,194.3508681,88.38356284,7.6,Yes,11.93595342,19.9,364,512.1,82.04998738,0,12.2,65.3,18.7,0,26.41269052,14.65474416,38.52292,41944,60.96807415,0,18171,21.27565902,21.22612955,408,2.245335975,204,1.122667988,117,0.643883111,11,0.060536019,2935,16.15211051,14403,79.26366188,303,1.760808926,50.36596775,11214,60.34547705
48135,Texas,Ector,2017,9563.8,20.45732087,9.42618675,15.51222661,31.6,7.7,31.3,71.35273099,18.86387597,36.7965368,726.3,88.6629496,22.61128593,56.52875,34.4966,42.65034,71.25,77.8,48.36360151,4.610048955,17.4,108614,24269,34.67180763,7.99199501,847.545546,78.43095266,7.6,Yes,16.86349079,21.2,1901,465.2,66.17397639,6.097234851,8.9,119.9,11.2,14.04743278,30.45394991,14.85770943,58.33062,62519,47.67248545,6.2,159436,30.02019619,9.400010035,6734,4.223638325,2278,1.428786472,1895,1.188564691,317,0.198825861,93639,58.7314032,55073,34.54238691,12171,8.936123348,49.31571289,12966,9.455261431
48137,Texas,Edwards,2017,0,20.59476701,9.356725146,12.9268518,27.1,7.8,23.8,1.498501499,15.31389641,40,0,76.33587786,32.05221175,0,0,0,84.37,97.4,55.65217391,4.723502304,39.6,80694,17310,25.43859649,21.28791911,119.9451679,0,6.4,No,10.5952381,27,35,417,0,0,11.8,508.7,10.3,0,0,25.06265664,0,37567,67.78350516,0,1894,20.90813094,25.65997888,10,0.527983105,43,2.27032735,15,0.791974657,0,0,1060,55.96620908,795,41.97465681,123,6.83713174,48.62724393,2002,100
48139,Texas,Ellis,2017,6156.2,16.48969811,7.284166375,13.32859801,29.8,7,24.3,76.55972194,17.6898669,36,323.1,37.00029039,19.99207664,40.79916,31.77863,57.44598,54.66,92.2,58.10914112,3.95128485,15.6,112303,27778,26.33173323,10.0428705,128.865704,47.34950939,10.2,Yes,14.20170538,45.5,1731,340.9,46.21686107,5.770300334,9.9,122.4,15.8,6.890431696,12.28468322,12.01927367,38.50103,66811,47.66158254,4.1,163632,26.93666276,12.17793586,15442,9.437029432,1428,0.872689938,1206,0.737019654,197,0.120392099,41708,25.48890193,102503,62.64239269,6973,4.75489093,50.66185098,47838,31.97513535
48141,Texas,El Paso,2017,5821.9,27.26741745,9.056081618,14.64020337,28.4,7.4,23,80.44069359,16.74309397,34.28571429,602.5,60.138661,24.96109654,46.0715,41.40772,74.31848,47.48,84.2,61.47766369,5.226859197,29.4,82656,17480,35.87329921,4.871101769,364.3684082,43.1364545,11.6,Yes,20.43627115,29.8,6989,302,43.46952029,4.436839085,9.5,284.7,11,8.410772517,11.54840772,10.93360429,57.68359,43101,74.42762207,2.8,835593,27.92077004,11.63640672,26541,3.176307126,8412,1.006710205,11473,1.373036873,1807,0.216253607,679722,81.34606202,109436,13.0968067,119866,15.69814345,51.0216098,17409,2.174366481
48143,Texas,Erath,2017,6553.5,17.98579958,6.481481482,17.54139622,28.2,5.4,22.5,68.89944576,19.04659352,25,458.9,25.7793345,26.56910364,59.78031,48.63577,77.81723,52,55.4,60.14325324,3.919121318,21.1,82433,13521,29.50819672,12.70331532,139.2442226,58.43416585,8,Yes,22.69725408,18.4,403,339.1,62.10629048,0,8.9,41.6,19.3,0,18.61327455,18.03032057,24.31788,45663,52.80251441,0,41122,20.76260882,13.85632995,662,1.609843879,569,1.383687564,337,0.81951267,29,0.070521862,8425,20.48781674,31033,75.46568747,1673,4.459668391,50.86085307,17551,46.32092901
48145,Texas,Falls,2017,7380.1,22.7362681,9.563994374,18.22382861,29.8,4.7,29.7,27.80700772,15.30507702,27.27272727,697.4,65.96452328,24.5215699,17.65848,23.3345,11.66725,63.71,91.2,39.32327389,4.291911993,32.7,72655,14509,39.36456651,14.71540409,167.1456817,59.64807635,9.1,Yes,14.375,41.7,252,414,0,0,11.5,144.1,21.1,0,21.17160399,14.94499598,35.00175,37912,81.05074091,0,17142,21.04771905,17.04585229,4083,23.81869094,180,1.050052503,107,0.624197877,26,0.15167425,3890,22.69280131,8782,51.23089488,590,3.609445736,52.53179326,12034,67.35699093
48147,Texas,Fannin,2017,8282.3,15.91107264,6.807990216,16.40457834,28.4,5.5,27.4,53.07680967,17.67313086,25.64102564,267.4,45.53415061,21.3492159,23.7023,23.7438,109.8151,69.3,94.4,49.20813069,4.165312886,23,86264,17973,33.05877426,14.51765821,161.7689486,87.62944586,9.6,No,15.44646636,43.1,585,458.6,59.55717489,0,10.4,150.9,19.4,11.86896661,29.1541494,12.84490961,38.58368,43733,57.31954957,5.1,33693,20.86486807,19.11079453,2254,6.689816876,414,1.228741875,185,0.549075476,17,0.050455584,3587,10.64612828,26703,79.25385095,706,2.21171016,47.00679666,23920,70.52926434
48149,Texas,Fayette,2017,6622.8,15.56786016,5.763688761,14.04842034,27.1,6.8,24.7,47.53197035,16.54992255,34,217.6,34.04500866,21.89258041,44.2959,51.7722,19.91239,38.06,92.3,44.78566859,3.3671623,17.9,91832,20356,23.54961832,20.93987839,165.2716319,77.30028746,8.5,Yes,11.35,24.8,340,329.2,0,0,11.6,85,15.4,0,28.28854314,17.65782251,31.85982,53173,50.13491635,0,25110,20.75268817,24.02628435,1592,6.340103544,296,1.178813222,107,0.42612505,15,0.059737157,5109,20.34647551,18015,71.74432497,647,2.747929497,51.02349662,16485,67.13773723
48151,Texas,Fisher,2017,10071,17.19295185,9.025270758,14.11609213,26.7,7.1,23.8,46.52742828,16.44895796,30,414.9,45.94330401,21.18933698,26.10285,26.13013,0,65.98,92.3,59.85663082,3.940066593,22.6,80264,20214,24.33795713,28.71312973,291.5451895,103.777501,7.1,Yes,12.17105263,29.3,62,403.6,0,0,11.7,0,15.4,0,36.68378577,15.57669441,78.39038,43082,54.88721805,0,3827,20.09406846,23.12516331,122,3.187875621,38,0.992944865,21,0.548732689,0,0,1081,28.24666841,2554,66.73634701,88,2.445123646,50.35275673,3974,100
48153,Texas,Floyd,2017,7141.3,26.13829775,10.09771987,16.89416633,26.8,7.8,23.5,44.21346572,14.25044826,0,288.9,79.13669065,25.20274485,67.23819,16.94628,0,81.61,92.2,49.85337243,5.602037104,36.4,85553,17014,41.07665301,26.89527652,392.1568628,45.39411822,7.1,No,14.25661915,20.3,78,391.9,0,0,11.4,99.9,14.6,0,0,16.29850746,50.83884,36859,76.69592977,0,5901,26.7412303,18.96288765,201,3.406202339,76,1.287917302,22,0.372818166,1,0.01694628,3377,57.22758854,2261,38.31553974,261,4.547830633,50.51686155,3437,53.3198883
48155,Texas,Foard,2017,0,17.63071028,0,15.57139039,26.3,2.1,25.2,0.149700599,14.88259834,0,0,33.03303303,24.92179354,0,0,0,98.69,100,66.22222222,4.324324324,28.2,73318,17640,42.46031746,31.37254902,127.0325203,0,7,No,8.163265306,15.3,25,553.8,0,0,11.7,0,16.1,0,0,17.83216783,81.96721,36466,67.9245283,0,1220,21.06557377,25.24590164,71,5.819672131,7,0.573770492,11,0.901639344,0,0,224,18.36065574,900,73.7704918,16,1.417183348,51.63934426,1336,100
48157,Texas,Fort Bend,2017,4322.1,14.06416166,8.995465644,11.76366834,23.9,7,20.7,94.197224,17.08962279,37.5,235.3,19.79935643,14.28534171,78.50061,48.87674,55.85913,46.74,93.2,74.72044336,4.302199959,9.7,163344,40347,22.38674033,4.742137172,261.5361195,31.23438471,11.4,Yes,15.2921815,55.8,4434,217.1,33.3439166,4.467904949,8.4,158.8,15,4.28474674,7.788323278,8.771868369,44.40801,95117,31.8686239,3.5,716087,27.71688356,9.902288409,144146,20.12967698,4180,0.583727955,139513,19.48268856,686,0.095798416,172672,24.11327115,248046,34.63908715,34584,5.644828267,50.82874008,32405,5.53576767
